Stokes I Q U V
 Time (s)               Data...
  0.00230800011  7.42447281 -3.98224092  6.87148762  12.5037689
  0.00461600022  1.31515276 -7.44124079 -9.76975918  4.22158098
  0.0069240001  10.0718451 -11.9422045  1.88756084  7.43820715
  0.00923200045 -6.6473279  0.118992016  6.94657469  4.46324444
  0.0115400003 -10.2518263 -0.685798347 -3.98333573  2.37264562
  0.0138480002 -17.094265  6.06697893 -10.6567287  1.56848896
  0.0161559992 -9.06050968 -6.07416296  10.5648489 -7.67827034
  0.0184640009 -10.2518263 -1.41064262 -3.579741 -3.4970727
  0.0207720008 -10.9034872 -4.06218719 -9.37085724  1.40703261
  0.0230800007  4.04398251  4.61995554 -11.2996645  12.9058475
  0.0253880005 -1.01657104 -13.631731 -2.85702467 -1.5679301
  0.0276960004 -10.9951277 -2.85766649 -7.11823511  1.72890365
  0.0300040003  6.62007904  2.77053642 -3.42018032  14.8349895
  0.0323119983 -9.70198822 -5.51187563  1.6482197  8.16111469
  0.0346199982  5.89714289 -2.69777417 -12.585537  7.43820715
  0.0369280018  8.39178181  5.42474556 -9.04704285  3.6590879
  0.0392360017 -4.47851896  9.84576321 -8.80770206  3.5778389
  0.0415440015  1.46788573  1.00106359 -9.61019802  5.91010141
  0.0438520014 -0.93511349 -4.54719305 -4.70605183  9.52880573
  0.0461600013 -3.83704066  9.92837429 -0.763963223 -5.90954256
  0.0484680012  3.96252489  6.46937418 -2.13430834  10.4933777
  0.0507760011 -7.6146369  13.0622597  6.38341951  11.2173271
  0.0530840009 -17.5728283 -3.98224092 -4.38223743  22.3130207
  0.0553920008 -13.0722961  17.9682827 -10.8960705  0.200797737
  0.0577000007 -2.70681643 -5.26937246 -4.86561298  11.7798195
  0.0600080006 -1.6580497 -5.02953434 -3.34039974  10.7339993
  0.0623160005 -8.17465782 -11.0574675 -12.9891319  7.35695839
  0.0646239966  0.744949579  4.13761425  3.09365225 -3.4970727
  0.0669320002 -8.58194637 -1.57053483 -5.26920748  8.3225708
  0.0692399964  10.0718451  4.29750633  5.5011425  5.02573729
  0.071548  11.7620907  6.06697893  8.96454906  3.33721685
  0.0738560036  4.68546104  10.4107151  4.21996355  12.9058475
  0.0761639997 -7.6146369 -0.445960164 -0.200807661  0.200797737
  0.0784720033  4.45127058  2.69059038  0.920810461 -17.2469006
  0.0807799995  12.7293997  9.28347588 -6.95867443  12.8245983
  0.0830880031  1.95663142 -6.31400108 -1.40689909 -3.73873639
  0.0853959993  7.26155758  5.10229683  8.15266609  7.67882919
  0.0877040029 -7.93028498 -7.60113287  8.55626106  10.2517138
  0.090011999  15.0611229  9.36342144  5.26649427 -8.80533981
  0.0923200026  2.51665235  5.10229683 -11.2996645 -1.40647388
  0.0946279988  6.53862143  13.4646549  0.357654929 -5.90954256
  0.0969360024 -6.56587029  19.8177013 -1.08777761 -0.522109866
  0.0992439985 -10.506382 -17.7329636  6.06429768  6.87467241
  0.101552002 -4.2341466 -1.24808562 -6.15148449 -9.68866158
  0.103859998 -5.03854036  2.36814117 -5.34898806  7.35695839
  0.106168002 -1.17948627  1.24356663 -16.2038116  2.13098192
  0.108475998  0.184928551 -1.41064262 -12.0223808  0.362254053
  0.110784002  3.23958874  1.96574605 -14.8381586  8.0007
  0.113091998  10.3976755  4.78251219  0.198094189  4.46324444
  0.115400001  8.22886658 -2.69777417 -2.53321028 -12.2615461
  0.117707998  1.87517381  12.0176315 -2.29386902  10.1715069
  0.120016001  13.0552301  10.8104458  17.8013973  3.5778389
  0.122323997 -1.01657104  7.67655993 -9.6899786 -1.08564448
  0.124632001 -10.1907339 -6.07416296 -15.8002167 -7.75847769
  0.126939997  3.23958874  2.45075226 -11.1401043 -3.5783217
  0.129247993  1.39661038  9.60592461 -5.34898806 -10.8948965
  0.131556004 -8.64303875  0.921117485  9.92191315  7.27675104
  0.133864 -13.8766899 -7.60113287 -11.5390062  3.01534581
  0.136171997  2.59810996  4.86245823  1.6482197  2.37264562
  0.138479993 -5.20145559 -0.765744388 -3.73930168  12.1016903
  0.140788004 -6.16876459  1.48340487  0.521908641 -4.54289293
  0.143096 -3.42975259  11.6951818  1.96734118 -8.56263447
  0.145403996 -3.83704066  9.28347588  2.37093592  5.34760857
  0.147712007  2.35373712 -0.445960164 -1.16755807  1.24661803
  0.150020003 -2.78827405 -3.49989986 -2.13430834  7.84028578
  0.152327999 -9.38634014  1.32351267 -12.9891319 -8.80533981
  0.154635996 -5.11999798 -6.9588995  0.357654929  6.79446554
  0.156944007 -6.89170074  11.6951818 -1.89027429  0.602876067
  0.159252003 -8.58194637 -13.7116766  1.00528383  0.0403830744
  0.161559999  5.25566435  3.09298563  12.9019451 -1.48772287
