Stokes I Q U V
 Time (s)               Data...
  0.00107 -2.19559884  3.78095055  1.83925116 -1.32763886
  0.00214  4.6856389  4.32764959 -1.06406295  2.10297585
  0.00321  5.21331644  0.85892278 -6.19142532 -10.5268831
  0.00427999999  2.44099998  1.21709025  3.9318285 -0.686875761
  0.00535000023  0.461539239  4.61023283  6.02394962  2.47994733
  0.00641999999 -3.85363173 -0.894122064 -2.27012539 -4.00475168
  0.00749000022  6.53117132  1.44341421  1.33025813 -0.366274029
  0.00855999999 -1.44292164 -4.40064144 -1.49727762  8.56873798
  0.00963000022 -2.87595487 -3.91020107 -2.23269272 -2.51536274
  0.0107000005  1.66957283  0.632598758 -2.38333631 -0.762181938
  0.0117699997  2.06332207 -7.58635569 -1.66709411  2.27252483
  0.01284 -0.556316078 -4.6643281 -3.77838778  1.59388852
  0.0139100002  1.74457264  1.0474546  4.00715017  6.1747942
  0.0149800004  2.93117762  5.64694262  2.42356586  3.96933603
  0.0160499997 -3.28845406  4.9684 -2.17608714  3.93146276
  0.01712 -1.78042102  1.0852468 -0.555070043  8.28600979
  0.0181900002 -2.72327638 -4.6643281 -5.32408333 -6.21020985
  0.0192600004  0.574039042 -2.79833579 -3.87242603 -7.30369043
  0.0203300007  7.26777697  1.0663507 -0.894246519  3.64873433
  0.0214000009  2.47849989 -1.40302896  0.802548885  1.70706797
  0.0224699993 -0.687565863 -3.02423048 -7.17152214 -0.158851743
  0.0235399995  2.89367771  0.12369182  3.59219551  4.51585627
  0.0246099997 -2.64827657  0.519651473  2.76274252  2.00873303
  0.02568 -2.66702652 -0.611539125  1.16044164  2.08403921
  0.0267500002  4.04278278 -4.26836824 -2.43994164 -13.6183996
  0.0278200004  6.39992142 -2.25163674 -2.1381979  4.15782166
  0.0288900007 -4.26880932 -4.58917284 -0.649108171  3.87509322
  0.0299600009  4.72313881 -0.554850757 -2.38333631 -6.17233658
  0.0310299993  2.74367809  3.10197854  10.1337824 -0.894298077
  0.0320999995 -4.36523771  1.63194597  11.0006685 -0.875361443
  0.0331699997 -1.04649377  1.85784054 -1.17681754  1.17948437
  0.0342399999  7.13384867 -4.38174534  0.783376038  14.9217615
  0.0353100002  1.87582242 -5.56919479 -6.75702381  6.26903725
  0.0363800004  1.98832226 -0.460799605  5.77881098 -12.4121799
  0.0374500006  5.41956615  0.708183229  8.32377625 -2.93020725
