Stokes I Q U V
 Time (s)               Data...
  0.00127899996 -0.0939177573 -3.56508303 -1.24989223  1.12976027
  0.00255799992  2.52043176 -2.1288023  2.20159841  1.00106585
  0.00383700011  0.463767171  4.21635294 -0.220691115  6.57455254
  0.00511599984  2.86535835  0.936680913 -1.91427386 -3.13635516
  0.00639500003 -4.38132191  0.164993361  3.08039689  4.64536285
  0.00767400023 -1.14481533 -4.63678694  5.78142834 -8.34541225
  0.00895300042 -5.56116438 -0.499599785  5.717103  5.84569311
  0.0102319997 -2.45037842  0.722492039 -4.44377184 -1.93561649
  0.0115109999 -1.18672228  5.52427244 -0.885383487 -3.82231641
  0.0127900001  1.23421049  4.15217257  0.700990796 -10.2746019
  0.0140690003  0.228443474 -2.15006948  5.91007853  3.23054218
  0.0153480005 -4.72302485 -1.05709851  3.53067231  1.92276251
  0.0166270006 -2.32465744 -1.89296675  0.250715315 -6.95183611
  0.0179060008 -2.77273965  3.40175176 -3.0289309  6.40295982
  0.0191849992 -1.76697254 -4.4438653  2.09438992  6.03853035
  0.0204639994 -5.47412682  0.893767178  2.48034024 -1.29255331
  0.0217429996  1.04401743  3.76632857 -1.699857 -1.61408484
  0.0230219997  1.25677586  3.74506164  2.2230401  5.3313241
  0.0243009999 -1.31566679  2.67297792  7.45356941 -0.0922232047
  0.0255800001  0.85060066 -4.48677874  1.53690588  1.38674033
  0.0268590003  5.67312479  8.82521152 -1.12124205  1.30135274
  0.0281380005  3.50685716 -4.37968445  5.717103 -5.36583138
  0.0294170007 -2.08611012  1.36543846  2.86597991  15.6207438
  0.0306960009 -3.30785918  5.03095436 -2.3859911 -1.05681801
  0.0319750011 -2.00229621  3.20882988 -1.78562367  0.336349398
  0.0332540013 -0.545223475  5.35261726 -5.30143929 -0.0493250862
  0.0345330015  1.87893295  8.67520332 -6.84493017  0.422145635
  0.0358120017 -2.77273965 -4.07966805  4.3880291 -1.01391983
  0.0370909981  1.25677586  1.77254927  5.37403631 -1.40000284
  0.0383699983  1.25677586 -2.68630099  0.550898969  2.67327523
  0.0396489985  2.45595956 -4.59387302 -2.00004053 -0.992675066
  0.0409279987 -4.03961945 -6.99476337 -0.39222464  1.77282345
  0.0422069989 -2.38590622 -4.48677874 -0.156676799  4.43087244
  0.0434859991 -0.116483048  2.30878091  2.73732972  2.50168276
  0.0447649993  2.64937639  1.42961919 -3.7793901  7.88233232
  0.0460439995  3.07811666 -5.77305126 -6.26600456 -2.27880144
  0.0473229997 -5.69010878 -8.13102818  4.90262985 -4.35833836
  0.0486019999 -5.62563658 -5.51594877 -1.57120681  3.83070731
  0.0498810001 -6.00924635 -0.842529833  0.229273617 -0.885225475
  0.0511600003  1.21486878  1.47253287 -5.85861254 -1.20675707
  0.0524390005 -1.7444073 -3.65091062  1.12982452 -5.28003502
  0.0537180007  0.0124614481  1.04377532 -5.49441433 -0.778184474
  0.0549970008  0.63461864 -1.25002038 -0.220691115  7.11057472
  0.056276001  0.934414566 -4.93680334  1.04405785  2.39464188
  0.0575550012 -1.85078645 -3.26506686  0.615224004 -4.85105419
  0.0588340014 -3.09510088 -5.36556101  1.15126622 -6.00889444
  0.0601130016  2.80088615 -0.649607956 -0.778175056  3.16599083
  0.0613920018  2.28510809  3.40175176 -2.02148223  1.77282345
  0.0626709983 -3.11766601  4.0234313 -2.45031619 -6.54450846
  0.0639500022 -1.03843617  4.08799171  2.13727331 -1.3142066
  0.0652289987 -2.21505475 -2.25754356  1.34393072  4.60246468
  0.0665080026 -1.95716572 -0.499599785  0.229273617 -0.0064269728
  0.067786999 -1.09968483  3.1659162 -2.15013242 -0.178019434
  0.069066003  4.58031988  2.58715057 -0.156676799 -1.52828872
  0.0703449994  3.89369059  4.30218077 -0.220691115  1.83696628
  0.0716240034  3.14258909  1.08668911 -3.39343977  1.27969933
  0.0729029998 -1.14481533 -1.29293406  1.38681412 -3.9510107
  0.0741819963  3.20706129 -8.02393341  0.100623481  4.75240374
  0.0754610002 -2.96615624  1.17251658  0.272156984 -2.2146585
  0.0767399967  2.09169149 -0.392505348 -0.327899575 -2.75027204
  0.0780190006 -2.55998111  4.15217257  0.508015573 -5.62281179
  0.0792979971 -5.17433071 -4.80844212 -1.6140902  2.86611247
  0.080577001 -3.00806332 -3.90801311  3.59499741 -1.76443255
  0.0818559974  3.48751545  3.38048482  3.6593225 -2.49329209
  0.0831350014 -2.98872161  0.872500241  0.272156984  1.66578245
  0.0844139978 -1.27375984  2.80171919 -0.842500091  3.42337942
  0.0856930017  2.45595956  2.99464107  2.54435468  4.53832197
  0.0869719982  2.67194152 -1.80713928 -1.74274027 -5.0014019
  0.0882510021 -0.15839  5.69554758 -3.41488147  4.68826103
  0.0895299986  1.36315501  4.64511061  0.0148567194 -2.5574348
  0.0908090025  2.77832079  6.2101326 -4.78683853  3.44503284
  0.092087999  1.57913709 -1.91423368  2.67300463  6.08142853
  0.0933670029  2.97173762 -1.05709851  6.21026182 -0.499551028
  0.0946459994  3.33600569 -3.24342012 -5.27999735 -0.928123593
  0.0959250033  0.486332446 -6.97349644 -1.80706537 -2.57908821
  0.0972039998  6.80783606 -8.68852615  1.68699777 -2.38584232
  0.0984830037  0.312257379 -3.20050621  4.06640387  7.45335102
  0.0997620001 -1.57355583  2.30878091  0.186390236  2.60872388
  0.101040997 -1.2511946 -3.50090241  2.48034024 -7.08053017
  0.102320001  5.77950382  1.64418781  1.79420614  6.03853035
  0.103598997  4.79307842  13.476984 -3.11469769 -4.55117607
  0.104878001  1.7725538 -4.65843391  2.18015671 -7.35916376
  0.106156997  2.75897908  8.73976421 -1.78562367 -2.00016785
  0.107436001  1.23421049 -0.520866752 -0.649524927  1.75117004
  0.108714998  0.570146382 -4.55095959  2.50178194 -4.07929659
  0.109994002  1.55657172  1.12960279  1.53690588 -2.49329209
  0.111272998  2.41405272  0.0149851954  1.12982452  2.5658257
  0.112552002  3.29409885  1.57962728 -6.11591291  4.5595665
  0.113830999  3.07811666  4.0234313 -1.01403368 -2.64323115
  0.115110002  2.34958029 -5.77305126 -1.95715725  3.14474607
  0.116388999 -1.08034313 -4.33677053 -0.0709100366  1.06520879
