Stokes I Q U V
 Time (s)               Data...
  0.000460999989 -2.36481142 -15.5635948  7.4061532  0.405289739
  0.000921999977  13.2660313  3.74228263 -2.85430145 -11.7304001
  0.00138300005  10.5028191  7.32584524 -13.3617077  17.5903358
  0.00184399995  7.48426056  12.2112846 -5.86950493  10.8307333
  0.00230500009 -3.75097704 -1.06604207 -7.00867033  5.9441433
  0.00276600011  15.4638329 -2.12296629 -8.47444916 -8.71682358
  0.00322699989 -4.24343061 -8.06986618 -22.7259655 -21.0966625
  0.00368799991  2.11286879 -19.3921108 -18.8982105  4.39666319
  0.00414900016 -23.5403156 -12.9553051 -12.7084799 -6.27293015
  0.00461000018  1.86664188 -10.1882505 -11.8959284  1.62723637
  0.0050710002  6.8367753 -1.31099451  4.23162603  11.4004164
  0.00553200021  13.4301825  0.240370661 -15.2337627  2.84918308
  0.00599300023  6.18017054 -12.7920036  3.49873614  23.6988735
  0.00645399978 -2.44688702  6.10108328 -20.6906033  0.568056405
  0.0069149998  5.45060968  11.803031 -8.31114292 -4.31853342
  0.00737599982 -0.577387094  26.7904892 -17.269125 -8.14594364
  0.0078370003  5.2043829  13.4315109 -18.2489662 -11.1595201
  0.00829800032  12.126092 -1.87801397 -2.1214118 -7.57626009
  0.00875900034  14.5701208  6.34603596 -14.3375664  3.98854971
  0.00922000036  17.7528305  10.174551  13.1896086 -3.34073687
  0.00968100037  10.7399263  10.5828047  0.730484724  14.3326092
  0.0101420004  12.3723192 -0.657788098 -8.31114292  2.35968637
  0.0106030004  12.7826967 -3.18442678  10.9909391 -0.164393544
  0.0110640004  14.4059696  0.240370661 -0.982246459  6.26967621
  0.0115250004 -2.857265  6.10108328  18.0768661  4.64081287
  0.0119860005  13.1018801  2.19091749 -8.39080429  23.9430237
  0.0124469995 -6.52330828  9.43969345 -7.57825279  7.32885647
  0.0129079996  18.974844  6.01943254 -6.76570129 -2.20137024
  0.0133689996 -0.987765133  33.304409 -14.0109529  8.061306
  0.0138299996  20.1877403  8.46442032 -13.6883221 -1.06080699
  0.0142909996  17.7528305  17.9948826 -4.56304932  13.5187759
  0.0147519996  14.8984232  1.70554888 -17.9223518 -8.55405712
  0.0152129997  7.89463902  6.67263889 -16.2932663  0.405289739
  0.0156740006 -22.4003773  3.25237775 -10.75278  3.2560997
  0.0161349997 -9.77897358  2.51752067 -11.3263464  3.33748317
  0.0165960006 -19.8833923 -4.24135113 -6.68205643 -5.05098343
  0.0170569997 -37.2287025  3.25237775  0.403870851 -5.54048014
  0.0175180007 -19.0626354 -7.66161203  6.67326355 -2.03740692
  0.0179789998 -24.5252228  1.86885047  14.0858049 -4.80683374
  0.0184400007 -5.05506706 -4.73125553  9.11888409  7.89853954
  0.0189009998 -6.93368626  2.19091749  7.4061532  13.4373932
  0.0193620007  0.234249383  1.05234253  2.35957074  7.65438986
  0.0198229998  10.3386679  7.40749645  10.0947428  1.46446979
  0.0202840008  6.34432173 -3.42484283  3.66204309 -1.46772361
  0.0207449999  0.808778584  0.077069059  11.9667978 -3.58608365
  0.0212060008 -20.3667259 -7.3350091  0.646839678 -1.06080699
  0.0216669999 -8.39280796  10.8277578  6.10368109  14.9034901
  0.0221280009 -22.163271 -15.6452456  5.37079144  9.52740288
  0.0225889999 -8.31073284 -14.9920397  11.8074741  23.5361061
  0.0230500009 -4.32550621 -11.8167305 -13.44137 -18.8155365
  0.023511 -8.07362556 -8.64142132 -8.63775635 -2.52690363
  0.0239720009 -15.0774097  8.54607105 -29.4852791 -5.13356352
  0.024433 -1.96355283 -8.80018711  7.65310526  9.85293674
  0.0248939991 -16.4544563  1.05234253 -5.62255287  11.5631828
  0.025355  3.98236847  4.717556  11.7238293 -19.3050327
  0.0258159991 -18.0868492 -7.25335789 -13.44137 -2.11998701
  0.0262770001  2.35909557  0.077069059 -1.79479802 -5.05098343
  0.0267379992 -15.9711218 -5.13497353 -6.43908787  6.5952096
  0.0271990001 -11.000988 -0.494486511 -7.98452902  7.97992325
  0.0276599992 -8.07362556  12.3745861 -10.2668428 -2.11998701
  0.0281210002  11.9619408 -5.37992573 -3.0176084  3.66301632
  0.0285819992  14.0047112  5.04415941  2.03295708 -1.30495691
  0.0290430002  19.4581795 -8.96348858 -7.82122183 -4.80683374
  0.0295039993  17.260376 -5.54322767 -19.1451626 -4.15576696
  0.0299650002 -0.0028579135  6.10108328 -13.0350943  2.68641639
  0.0304259993 -11.4113665 -13.2002583 -4.24041891  4.72219658
  0.0308870003 -10.0252008  0.158719853  0.646839678  5.9441433
  0.0313480012 -23.5403156  7.08089304 -17.838707 -6.11016369
  0.0318089984 -9.4506712  17.9132328 -13.2780628  1.13893652
  0.0322699994 -34.5384483  22.8803215 -6.60239458  1.3017031
  0.0327310003 -19.8013172 -6.60468769 -0.249356851 -2.60828686
  0.0331920013 -15.4786682  2.03215194  7.16318417 -0.32716018
  0.0336529985  1.86664188 -9.29009151  0.403870851 -3.83023357
  0.0341139995 -11.1651392  19.2967587  5.20748425  12.2968292
  0.0345750004 -3.02141619  13.1865578 -14.9907942 -0.245776862
  0.0350360014 -9.29563999  11.6397295  3.00881553 -4.72545004
  0.0354969986  17.5886784  15.631546 -3.91380501 -24.5171566
  0.0359579995  6.34432173  5.85613108  17.8338985  5.9441433
  0.0364190005  0.644627392  1.29729486  2.60253978  3.66301632
  0.0368800014 -19.8833923 -14.0938807  9.60482216  22.4769268
  0.0373409986 -6.85161066  0.807390094  0.893791616  1.22031975
  0.0378019996  12.4543943  10.3378525  28.9905491  22.5583096
  0.0382630005  23.6987514 -7.41665983  11.3972149  19.545929
  0.0387240015  11.2323799 -6.76798964  22.7211571  18.1612167
  0.0391849987  7.32010937 -8.64142132  1.30006742 -6.92519379
  0.0396459997 -10.3535032  0.077069059 -5.78586006 -17.7575531
  0.0401070006 -0.987765133  4.4726038 -6.76570129 -15.80196
  0.0405680016 -8.07362556  1.37894571 -13.6883221 -10.91537
  0.0410289988 -8.63903522 -2.93947434 -25.9841385 -10.6712198
  0.0414899997 -8.96733761 -4.56795406 -13.1147556 -11.0781364
  0.0419510007  8.54212379 -4.6496048 -17.1894627  3.98854971
  0.0424120016  9.19872856 -17.9223957  16.0415039  10.0157032
  0.0428729989  14.0047112 -29.0813389 -3.8301599  1.54585314
  0.0433339998 -0.495311528 -12.6287022  15.7148905 -7.65764332
  0.0437950008  14.0867872 -4.6496048  1.62668121  1.70861971
  0.0442560017 -8.39280796  9.03597641  6.83657026 -6.59846354
  0.0447169989  6.02513885  11.1498241  10.0150805 -9.44927311
  0.0451779999 -11.6575928 -1.14769292  19.9489212 -2.77105355
  0.0456390008  19.9506321  7.08089304  10.3377113 -1.71187353
  0.0461000018  7.48426056 -21.66926  16.0415039  13.0292797
  0.046560999 -1.55317485 -8.39646912  3.90501189 -8.87959003
  0.047022 -10.2714272  0.889040887  24.4299049 -11.3234835
  0.0474830009 -17.1110611 -0.902740538  31.0259113 -17.8401337
  0.0479440019 -12.715457  13.0232563  4.14798069 -4.23715019
  0.0484049991 -1.14279675  30.700655  2.43923283 -6.11016369
  0.048866 -10.7547617  35.7493935 -20.1210213 -8.14594364
  0.049327001 -9.4506712  35.1778412  2.11261892  2.35968637
  0.0497879982 -4.4896574  2.19091749 -7.49859095 -8.96097374
  0.0502489991  0.398400575  7.08089304 -12.9554319 -8.14594364
  0.0507100001  7.32010937  1.62389803 -9.53395271 -16.942524
  0.051171001  9.11665344  11.803031 -0.329018772 -10.5898371
  0.0516319983 -3.58682585  9.03597641  9.19854641  2.93056655
  0.0520929992 -13.2808666  9.19927788 -0.571987629 -10.3456869
  0.0525540002 -3.66890144  6.26438522  1.46337426 -0.00162689283
  0.0530150011  0.972929776 -8.47811985  4.8012085 -9.04235649
  0.0534759983  7.89463902 -1.71471238 -9.61361504  0.405289739
  0.0539369993  5.28645849 -16.4572182 -10.2668428 -0.979423583
  0.0543980002  6.26224613 -6.52303696 -14.0109529 -18.8969193
  0.0548590012 -5.13714266 -11.0818729 -0.982246459 -4.23715019
  0.0553199984 -8.22865677 -0.739438891 -0.16571185 -9.1237402
  0.0557809994 -18.5793018 -7.25335789 -5.37958431 -4.15576696
  0.0562420003 -18.0868492 -8.55977058  10.5010185  3.4188664
  0.0567030013 -0.65946269 -22.4041176 -7.57825279  3.50024962
  0.0571639985 -1.88147724 -15.4002934 -2.85430145  15.8800898
  0.0576249994  2.84242964 -14.8287373 -14.6641808 -5.21494675
  0.0580860004 -13.8553953  3.25237775 -13.7679834 -10.5898371
  0.0585470013  7.16507769 -3.58814454  6.2669878 -15.6391935
  0.0590079986  2.59620285  0.399136096 -2.04174995 -17.5134029
  0.0594689995  7.32010937  3.49733019  12.0504427 -6.84381008
  0.0599300005 -2.44688702  8.54607105  5.86071205 -23.1324425
  0.0603910014 -16.2994251 -12.2249842  25.7323761 -2.44552016
  0.0608519986 -2.12770391 -7.17170715 -6.76570129 -6.92519379
