Total Power only
 Time (s)               Data...
  0.000260963279  0.00299076829
  0.000521926559  0.
  0.000782889838  0.00399786374
  0.00104385312  0.00698863203
  0.00130481645  0.0149996188
  0.00156577968  0.018997483
  0.00182674301  0.0259861145
  0.00208770623  0.0269932095
  0.00234866957  0.0169985499
  0.00260963291  0.0199893191
  0.00287059625  0.0429999232
  0.00313155935  0.0339970998
  0.00339252269  0.059998475
  0.00365348603  0.0839856565
  0.00391444936  0.120988786
  0.00417541247  0.169985503
  0.00443637604  0.235996038
  0.00469733914  0.246997789
  0.00495830225  0.234988943
  0.00521926582  0.17499046
  0.00548022892  0.125993744
  0.00574119249  0.291996658
  0.0060021556  0.630991101
  0.0062631187  1.
  0.00652408227  0.878995955
  0.00678504538  0.62798506
  0.00704600895  0.296986341
  0.00730697205  0.159990847
  0.00756793516  0.077988863
  0.00782889873  0.0499885567
  0.00808986183  0.0289921425
  0.00835082494  0.0209964141
  0.00861178804  0.0249942783
  0.00887275208  0.0249942783
  0.00913371518  0.0249942783
  0.00939467829  0.0279850457
  0.00965564139  0.0229953453
  0.0099166045  0.0299992375
  0.0101775685  0.0339970998
  0.0104385316  0.0299992375
  0.0106994947  0.0249942783
  0.0109604578  0.0209964141
  0.011221421  0.0199893191
  0.011482385  0.0279850457
  0.0117433481  0.0389868021
  0.0120043112  0.0469977893
  0.0122652743  0.0399938971
  0.0125262374  0.0279850457
  0.0127872014  0.0219882503
  0.0130481645  0.0219882503
  0.0133091277  0.0289921425
  0.0135700908  0.0339970998
  0.0138310539  0.0379949659
  0.0140920179  0.0419928282
  0.014352981  0.0469977893
  0.0146139441  0.0509956516
  0.0148749072  0.0429999232
  0.0151358703  0.0319981687
  0.0153968344  0.0289921425
  0.0156577975  0.0379949659
  0.0159187596  0.0429999232
  0.0161797237  0.035996031
  0.0164406877  0.0329900049
  0.0167016499  0.0279850457
  0.0169626139  0.0229953453
  0.0172235761  0.0209964141
  0.0174845401  0.0269932095
  0.0177455042  0.0299992375
  0.0180064663  0.0219882503
  0.0182674304  0.0219882503
  0.0185283925  0.018997483
  0.0187893566  0.00999465957
  0.0190503206  0.00698863203
  0.0193112828  0.0229953453
  0.0195722468  0.307988107
  0.019833209  0.545998335
  0.020094173  0.582986176
  0.0203551371  0.452994585
  0.0206160992  0.222995341
  0.0208770633  0.152986959
  0.0211380254  0.100999467
  0.0213989895  0.0579995438
  0.0216599535  0.0399938971
  0.0219209157  0.0329900049
  0.0221818797  0.0259861145
  0.0224428419  0.0209964141
  0.0227038059  0.0169985499
  0.02296477  0.0109864958
  0.0232257321  0.00599679584
  0.0234866962  0.00599679584
  0.0237476584  0.00999465957
  0.0240086224  0.0109864958
  0.0242695864  0.018997483
  0.0245305486  0.0249942783
  0.0247915126  0.034988936
  0.0250524748  0.0329900049
  0.0253134388  0.0239871833
  0.0255744029  0.00698863203
  0.0258353651  0.00498970039
  0.0260963291  0.0169985499
  0.0263572913  0.0209964141
  0.0266182553  0.0199893191
  0.0268792193  0.0319981687
  0.0271401815  0.0459906906
  0.0274011455  0.0399938971
  0.0276621077  0.035996031
  0.0279230718  0.035996031
  0.0281840358  0.0409857333
  0.028444998  0.0489967205
  0.028705962  0.0609903112
  0.0289669242  0.077988863
  0.0292278882  0.0559853502
  0.0294888522  0.0479896255
  0.0297498144  0.0419928282
  0.0300107785  0.035996031
  0.0302717406  0.0409857333
  0.0305327047  0.0479896255
  0.0307936687  0.0479896255
  0.0310546309  0.0379949659
  0.0313155949  0.0299992375
  0.0315765589  0.0329900049
  0.0318375193  0.0369878709
  0.0320984833  0.0369878709
  0.0323594473  0.0279850457
  0.0326204114  0.0239871833
  0.0328813754  0.0209964141
  0.0331423357  0.0199893191
  0.0334032997  0.00698863203
