Total Power only
 Time (s)               Data...
  6.52408198E-05  0.0269932095
  0.00013048164  0.0469977893
  0.000195722459  0.018997483
  0.000260963279  0.0409857333
  0.000326204114  0.0529945828
  0.000391444919  0.0439917594
  0.000456685753  0.0419928282
  0.000521926559  0.0499885567
  0.000587167393  0.0469977893
  0.000652408227  0.0429999232
  0.000717649062  0.034988936
  0.000782889838  0.054993514
  0.000848130672  0.
  0.000913371507  0.0129854279
  0.000978612341  0.0499885567
  0.00104385312  0.0399938971
  0.00110909401  0.0419928282
  0.00117433479  0.0609903112
  0.00123957556  0.0219882503
  0.00130481645  0.0229953453
  0.00137005723  0.0769970268
  0.00143529812  0.0399938971
  0.0015005389  0.0209964141
  0.00156577968  0.0439917594
  0.00163102057  0.054993514
  0.00169626134  0.0199893191
  0.00176150224  0.0409857333
  0.00182674301  0.0259861145
  0.00189198379  0.035996031
  0.00195722468  0.054993514
  0.00202246546  0.0299992375
  0.00208770623  0.0229953453
  0.00215294701  0.0279850457
  0.00221818802  0.0329900049
  0.0022834288  0.0149996188
  0.00234866957  0.018997483
  0.00241391035  0.054993514
  0.00247915112  0.0169985499
  0.00254439213  0.0659952685
  0.00260963291  0.0699931309
  0.00267487369  0.0509956516
  0.00274011446  0.0629892424
  0.00280535524  0.0499885567
  0.00287059625  0.0669871047
  0.00293583702  0.0739910007
  0.0030010778  0.0949874148
  0.00306631858  0.0669871047
  0.00313155935  0.0559853502
  0.00319680036  0.0699931309
  0.00326204114  0.0569924451
  0.00332728191  0.0449988544
  0.00339252269  0.0579995438
  0.00345776347  0.0619974062
  0.00352300447  0.0699931309
  0.00358824525  0.0469977893
  0.00365348603  0.0239871833
  0.0037187268  0.0499885567
  0.00378396758  0.0239871833
  0.00384920859  0.0289921425
  0.00391444936  0.0469977893
  0.00397968991  0.0419928282
  0.00404493092  0.0519874878
  0.00411017193  0.0509956516
  0.00417541247  0.0239871833
  0.00424065348  0.034988936
  0.00430589402  0.054993514
  0.00437113503  0.0499885567
  0.00443637604  0.0699931309
  0.00450161658  0.0849927515
  0.00456685759  0.0529945828
  0.00463209813  0.0639963374
  0.00469733914  0.0479896255
  0.00476258015  0.0369878709
  0.0048278207  0.0329900049
  0.0048930617  0.0669871047
  0.00495830225  0.0689860359
  0.00502354326  0.0509956516
  0.00508878427  0.0489967205
  0.00515402481  0.034988936
  0.00521926582  0.0559853502
  0.00528450636  0.0529945828
  0.00534974737  0.0309910737
  0.00541498838  0.0419928282
  0.00548022892  0.0439917594
  0.00554546993  0.0559853502
  0.00561071048  0.0509956516
  0.00567595148  0.0479896255
  0.00574119249  0.0559853502
  0.00580643304  0.034988936
  0.00587167405  0.0519874878
  0.00593691459  0.0559853502
  0.0060021556  0.078995958
  0.00606739661  0.138994426
  0.00613263715  0.24899672
  0.00619787816  0.407995731
  0.0062631187  0.586999297
  0.00632835971  0.763988733
  0.00639360072  0.917998016
  0.00645884126  0.977996469
  0.00652408227  1.
  0.00658932282  0.932997644
  0.00665456383  0.778988302
  0.00671980483  0.576989412
  0.00678504538  0.394995034
  0.00685028639  0.244998857
  0.00691552693  0.149996191
  0.00698076794  0.0929884762
  0.00704600895  0.0649881735
  0.00711124949  0.0559853502
  0.0071764905  0.0439917594
  0.00724173104  0.0399938971
  0.00730697205  0.0529945828
  0.00737221306  0.0649881735
  0.00743745361  0.0109864958
  0.00750269461  0.0179903861
  0.00756793516  0.0219882503
  0.00763317617  0.0459906906
  0.00769841718  0.0339970998
  0.00776365772  0.0449988544
  0.00782889873  0.034988936
  0.00789413974  0.0439917594
  0.00795937981  0.0629892424
  0.00802462082  0.0469977893
  0.00808986183  0.0399938971
  0.00815510284  0.035996031
  0.00822034385  0.0339970998
  0.00828558393  0.054993514
  0.00835082494  0.0649881735
  0.00841606595  0.035996031
  0.00848130696  0.0239871833
  0.00854654796  0.0279850457
  0.00861178804  0.0369878709
  0.00867702905  0.0579995438
  0.00874227006  0.0479896255
  0.00880751107  0.053986419
  0.00887275208  0.0449988544
  0.00893799216  0.0199893191
  0.00900323316  0.0409857333
  0.00906847417  0.0529945828
  0.00913371518  0.0479896255
  0.00919895619  0.0299992375
  0.00926419627  0.0709849671
  0.00932943728  0.0509956516
  0.00939467829  0.0559853502
  0.0094599193  0.0419928282
  0.00952516031  0.0509956516
  0.00959040038  0.0469977893
  0.00965564139  0.0379949659
  0.0097208824  0.0249942783
  0.00978612341  0.0409857333
  0.00985136442  0.0669871047
  0.0099166045  0.018997483
  0.00998184551  0.0419928282
  0.0100470865  0.0409857333
  0.0101123275  0.0409857333
  0.0101775685  0.0499885567
  0.0102428086  0.054993514
  0.0103080496  0.0169985499
  0.0103732906  0.0179903861
  0.0104385316  0.0259861145
  0.0105037726  0.0519874878
  0.0105690127  0.0209964141
  0.0106342537  0.0559853502
  0.0106994947  0.0279850457
  0.0107647358  0.0459906906
  0.0108299768  0.0509956516
  0.0108952168  0.0519874878
  0.0109604578  0.0499885567
  0.0110256989  0.0339970998
  0.0110909399  0.0519874878
  0.0111561809  0.0409857333
  0.011221421  0.0479896255
  0.011286662  0.0269932095
  0.011351903  0.0129854279
  0.011417144  0.0419928282
  0.011482385  0.0429999232
  0.0115476251  0.0289921425
  0.0116128661  0.0329900049
  0.0116781071  0.0279850457
  0.0117433481  0.0219882503
  0.0118085891  0.05899138
  0.0118738292  0.0469977893
  0.0119390702  0.0459906906
  0.0120043112  0.0519874878
  0.0120695522  0.0519874878
  0.0121347932  0.0569924451
  0.0122000333  0.0259861145
  0.0122652743  0.034988936
  0.0123305153  0.054993514
  0.0123957563  0.0279850457
  0.0124609973  0.0649881735
  0.0125262374  0.0469977893
  0.0125914784  0.0279850457
  0.0126567194  0.0509956516
  0.0127219604  0.0509956516
  0.0127872014  0.0279850457
  0.0128524415  0.0259861145
  0.0129176825  0.0519874878
  0.0129829235  0.0419928282
  0.0130481645  0.0569924451
  0.0131134056  0.0219882503
  0.0131786456  0.0499885567
  0.0132438866  0.0299992375
  0.0133091277  0.0379949659
  0.0133743687  0.0149996188
  0.0134396097  0.0389868021
  0.0135048497  0.053986419
  0.0135700908  0.0459906906
  0.0136353318  0.0419928282
  0.0137005728  0.0619974062
  0.0137658138  0.0469977893
  0.0138310539  0.00898756366
  0.0138962949  0.0229953453
  0.0139615359  0.0409857333
  0.0140267769  0.0309910737
  0.0140920179  0.0379949659
  0.014157258  0.0409857333
  0.014222499  0.0469977893
  0.01428774  0.0239871833
  0.014352981  0.0769970268
  0.014418222  0.0379949659
  0.0144834621  0.0559853502
  0.0145487031  0.0469977893
  0.0146139441  0.0399938971
  0.0146791851  0.0219882503
  0.0147444261  0.0199893191
  0.0148096662  0.0609903112
  0.0148749072  0.0689860359
  0.0149401482  0.0619974062
  0.0150053892  0.0619974062
  0.0150706302  0.0489967205
  0.0151358703  0.0389868021
  0.0152011113  0.0479896255
  0.0152663523  0.0499885567
  0.0153315933  0.0319981687
  0.0153968344  0.0369878709
  0.0154620744  0.0579995438
  0.0155273154  0.053986419
  0.0155925564  0.0479896255
  0.0156577975  0.0379949659
  0.0157230385  0.0529945828
  0.0157882795  0.00999465957
  0.0158535205  0.0489967205
  0.0159187596  0.0489967205
  0.0159840006  0.0239871833
  0.0160492416  0.0219882503
  0.0161144827  0.00299076829
  0.0161797237  0.0259861145
  0.0162449647  0.0249942783
  0.0163102057  0.0459906906
  0.0163754467  0.0439917594
  0.0164406877  0.0379949659
  0.0165059287  0.0639963374
  0.0165711679  0.0619974062
  0.0166364089  0.0329900049
  0.0167016499  0.0569924451
  0.0167668909  0.035996031
  0.0168321319  0.0479896255
  0.0168973729  0.0309910737
  0.0169626139  0.0399938971
  0.0170278549  0.0459906906
  0.0170930959  0.0469977893
  0.0171583369  0.0169985499
  0.0172235761  0.0439917594
  0.0172888171  0.0509956516
  0.0173540581  0.0529945828
  0.0174192991  0.0249942783
  0.0174845401  0.0489967205
  0.0175497811  0.0329900049
  0.0176150221  0.035996031
  0.0176802631  0.0389868021
  0.0177455042  0.0459906906
  0.0178107452  0.0519874878
  0.0178759843  0.0309910737
  0.0179412253  0.0299992375
  0.0180064663  0.0489967205
  0.0180717073  0.0609903112
  0.0181369483  0.0459906906
  0.0182021894  0.0609903112
  0.0182674304  0.054993514
  0.0183326714  0.0479896255
  0.0183979124  0.035996031
  0.0184631534  0.053986419
  0.0185283925  0.054993514
  0.0185936335  0.0649881735
  0.0186588746  0.0339970998
  0.0187241156  0.0489967205
  0.0187893566  0.0409857333
  0.0188545976  0.0429999232
  0.0189198386  0.0449988544
  0.0189850796  0.0389868021
  0.0190503206  0.0419928282
  0.0191155616  0.0479896255
  0.0191808008  0.0309910737
  0.0192460418  0.0649881735
  0.0193112828  0.0609903112
  0.0193765238  0.0639963374
  0.0194417648  0.071992062
  0.0195070058  0.071992062
  0.0195722468  0.129991606
  0.0196374878  0.188998252
  0.0197027288  0.278995961
  0.0197679698  0.357991904
  0.019833209  0.449988544
  0.01989845  0.488990605
  0.019963691  0.522987723
  0.020028932  0.506996274
  0.020094173  0.486991674
  0.020159414  0.389990091
  0.020224655  0.277988851
  0.0202898961  0.233997107
  0.0203551371  0.155992985
  0.0204203781  0.0989852771
  0.0204856172  0.0699931309
  0.0205508582  0.0509956516
  0.0206160992  0.034988936
  0.0206813402  0.0299992375
  0.0207465813  0.0479896255
  0.0208118223  0.035996031
  0.0208770633  0.0489967205
  0.0209423043  0.0439917594
  0.0210075453  0.00799572747
  0.0210727863  0.0609903112
  0.0211380254  0.0439917594
  0.0212032665  0.0519874878
  0.0212685075  0.0619974062
  0.0213337485  0.0409857333
  0.0213989895  0.0279850457
  0.0214642305  0.0169985499
  0.0215294715  0.0409857333
  0.0215947125  0.0679941997
  0.0216599535  0.0489967205
  0.0217251945  0.0319981687
  0.0217904337  0.0229953453
  0.0218556747  0.035996031
  0.0219209157  0.0679941997
  0.0219861567  0.053986419
  0.0220513977  0.0469977893
  0.0221166387  0.0439917594
  0.0221818797  0.0419928282
  0.0222471207  0.0579995438
  0.0223123617  0.0329900049
  0.0223776028  0.0709849671
  0.0224428419  0.0419928282
  0.0225080829  0.053986419
  0.0225733239  0.0409857333
  0.0226385649  0.0639963374
  0.0227038059  0.0389868021
  0.0227690469  0.0449988544
  0.022834288  0.0389868021
  0.022899529  0.0669871047
  0.02296477  0.0409857333
  0.023030011  0.0679941997
  0.0230952501  0.0219882503
  0.0231604911  0.0319981687
  0.0232257321  0.0659952685
  0.0232909732  0.0309910737
  0.0233562142  0.0579995438
  0.0234214552  0.0409857333
  0.0234866962  0.0229953453
  0.0235519372  0.053986419
  0.0236171782  0.05899138
  0.0236824192  0.034988936
  0.0237476584  0.0419928282
  0.0238128994  0.0129854279
  0.0238781404  0.0239871833
  0.0239433814  0.0419928282
  0.0240086224  0.0389868021
  0.0240738634  0.0749980956
  0.0241391044  0.0179903861
  0.0242043454  0.0639963374
  0.0242695864  0.0469977893
  0.0243348274  0.034988936
  0.0244000666  0.05899138
  0.0244653076  0.0499885567
  0.0245305486  0.0139925228
  0.0245957896  0.0399938971
  0.0246610306  0.059998475
  0.0247262716  0.0309910737
  0.0247915126  0.0429999232
  0.0248567536  0.0559853502
  0.0249219947  0.0279850457
  0.0249872357  0.0489967205
  0.0250524748  0.0329900049
  0.0251177158  0.0129854279
  0.0251829568  0.0309910737
  0.0252481978  0.034988936
  0.0253134388  0.0699931309
  0.0253786799  0.0139925228
  0.0254439209  0.0409857333
  0.0255091619  0.0469977893
  0.0255744029  0.0559853502
  0.0256396439  0.053986419
  0.025704883  0.0249942783
  0.025770124  0.0529945828
  0.0258353651  0.0449988544
  0.0259006061  0.0629892424
  0.0259658471  0.0419928282
  0.0260310881  0.0639963374
  0.0260963291  0.0569924451
  0.0261615701  0.0309910737
  0.0262268111  0.0379949659
  0.0262920521  0.0399938971
  0.0263572913  0.0169985499
  0.0264225323  0.0499885567
  0.0264877733  0.0299992375
  0.0265530143  0.0469977893
  0.0266182553  0.0389868021
  0.0266834963  0.034988936
  0.0267487373  0.0199893191
  0.0268139783  0.0239871833
  0.0268792193  0.0559853502
  0.0269444603  0.035996031
