Stokes I Q U V
 Time (s)               Data...
  0.000890999974 -10.6917524 -2.65662122  2.54755116  6.62828064
  0.00178199995 -1.65849721  18.6955357  4.56292009 -1.6337142
  0.0026730001 -17.8857346  7.64581203 -0.0155365448 -1.58355856
  0.0035639999 -10.3676796  24.4193668  11.232131  0.780023932
  0.00445500016  0.0326895081  17.3513374 -9.42216301  2.6961956
  0.00534600019  7.14940929  14.7369766 -5.04276943 -1.7579633
  0.00623700023  9.29129314  4.33737278  8.14606094  2.19862938
  0.00712799979  9.48874092 -16.4178772 -13.2055445  3.01992726
  0.00801900029  2.07370305 -47.771698  4.21426487 -0.115367465
  0.00891000032  1.17874753 -18.1345634  6.28028345  0.30753541
  0.00980100036  1.27747166  1.67442632 -8.67538071 -2.30511522
  0.0106920004 -2.33025026 -3.20262933 -10.7166634 -6.01320982
  0.0115830004 -3.45055413 -2.65662122 -5.59048796  1.97463906
  0.0124740005 -10.3440714  2.79420567 -1.31003726  8.74336433
  0.0133649996 -1.90745366  5.10779953  5.78203583 -2.28060746
  0.0142559996  14.2425213 -8.62800694  2.62175822 -7.38165951
  0.0151469996  9.36426258 -1.98336542 -1.20991659 -9.57140732
  0.0160380006 -1.88384569 -24.5293369 -22.8100567  5.95630932
  0.0169290006  7.79755449 -9.2249136  12.675046 -0.240186498
  0.0178200006 -10.6681442 -17.3132381 -2.33008957 -9.57140732
  0.0187110007 -9.09928989 -3.55198193 -47.9686012  2.02422476
  0.0196020007 -9.89552116  6.40109825 -11.5871239  6.4287982
  0.0204930007  1.82474649 -15.5225163 -15.0960569  5.08542585
  0.0213840008  17.6527958 -11.3418522 -25.8466549 -8.87492847
  0.0222750008  13.3218117  9.13807964 -18.1067429 -14.0506439
  0.0231660008 -0.838657975  19.9888344 -6.38674116 -7.18274689
  0.0240570009 -6.36291504  1.05206966 -30.7490311 -9.64607048
  0.0249480009 -4.99365473 -20.1242542 -12.7815037 -8.7256012
  0.0258389991  7.99714899 -8.3550024  5.3097024 -9.99487972
  0.0267299991  8.14523506 -1.18748915  11.3817234 -4.29595041
  0.0276209991  9.29129314  8.26816845 -13.5777578 -11.6369057
  0.0285119992  2.79481816 -0.565132439 -14.5236025 -7.30699587
  0.0294029992 -6.91019011 -29.082489 -13.1796303  8.09647179
  0.0302939992 -7.88026142 -19.6013813 -22.4119301  14.1185627
  0.0311849993  0.55635649 -15.2471981 -23.3330383  8.56896019
  0.0320760012  14.5902014 -17.5862408 -32.8386078 -0.215108708
  0.0329670012  0.854674935 -9.97220421 -26.2942543 -3.35040331
  0.0338580012  3.56744146  23.4985561 -11.662509 -6.2867856
  0.0347490013  5.00967169 -3.8504355 -32.1424751 -9.39757252
  0.0356400013 -7.65705919 -7.9061656 -30.9233589 -15.0212688
  0.0365310013  0.579964399 -18.3335323 -25.4732647 -14.3994532
  0.0374220014 -3.84974289 -22.6136818 -28.0363522 -7.75497675
  0.0383130014 -3.00200343  20.4122219 -15.2209129 -11.5873203
  0.0392040014 -6.98530626 -2.73065615 -17.7086163 -12.1595497
  0.0400950015 -0.465223342 -13.4564772 -9.44689846 -7.82963991
  0.0409860015  1.45131183 -7.26067257 -1.98143423 -5.39082432
  0.0418770015  2.12306499 -1.58542728  2.04930401  1.10375547
  0.0427680016  3.81639791  7.74529648  7.57360601 -2.23102164
  0.0436590016  11.3301601 -0.26667884 -17.9076786 -7.28248835
  0.0445500016  6.87684488  0.753616035 -22.9596481 -7.80513239
  0.0454410017  4.48815107 -10.5205259 -17.509552 -2.77817369
  0.0463320017  2.96865845 -1.90933037 -2.55388856  8.17113495
  0.0472230017 -1.8323375  15.6346512 -6.23714924  5.6325779
  0.0481140018 -9.72168064  1.89884496 -0.911910534 -2.0315392
  0.0490050018 -10.8419847 -8.60255718 -10.5423355 -3.02724171
  0.0498960018 -7.83089972  6.10264492 -15.6190405  1.05416989
  0.0507870018 -4.3219018  3.31707788  25.0181503  10.1864777
  0.0516779982 -1.68425131 -8.85242558  11.654994  6.47895336
  0.0525689982 -4.17166948 -10.0716896 -3.8236537  1.4519949
  0.0534599982 -6.26204491  22.4528122 -7.25720167 -18.0818996
  0.0543509983  0.258037984 -3.42704797 -13.0053034 -4.49543285
  0.0552419983 -11.7390862  2.56978703  5.33443785  10.2115555
  0.0561329983  0.953399062 -0.465647876 -0.513783872  9.41533566
  0.0570239983  18.2494316 -0.590581954  7.32507133  10.7091217
  0.0579149984 -2.52984476 -7.43419218 -15.0218496  2.397542
  0.0588059984 -10.4921579 -18.7314701 -11.5623884  6.47895336
  0.0596969984 -4.09655333 -8.20461941 -7.92977667  2.77085924
  0.0605879985 -0.488831282 -2.45765209 -12.1348429 -5.11724806
  0.0614789985  4.81222343 -6.41389751 -7.35732222 -3.00216389
  0.0623699985  7.97139454 -21.5933857 -15.9676952 -9.49674416
  0.0632610023  0.70444262 -4.14888906 -5.16762543 -14.847434
  0.0641520023 -1.70785928  16.0580387  3.12000561 -7.43181515
  0.0650430024 -0.190512806 -6.38844776 -3.07687163 -6.58543921
  0.0659340024 -5.04301691 -15.2726479  4.38859272 -0.0908596143
  0.0668250024 -0.613309503 -15.9435902  13.8199549 -3.57439375
  0.0677160025  8.24610519 -6.76324987  19.867239 -1.73288548
  0.0686070025  12.3753481  5.45715189 -6.28662062  12.3517179
  0.0694980025  6.62788868  7.64581203 -2.62927365  8.19564247
  0.0703890026  10.3858423  4.261024  13.3228855  0.431784511
  0.0712800026  1.60154414 -4.47279215 -2.57862425 -6.85901546
  0.0721710026  1.87410855  9.1149435 -36.298069 -13.0555115
  0.0730620027 -0.963136196  10.7321463 -27.0410347 -7.48140049
  0.0739530027 -9.02417374 -4.34785843 -8.97456455 -15.1210098
  0.0748440027 -6.95955229 -29.9547138  11.9035282 -13.1552525
  0.0757350028  4.61262941 -41.8234482  1.70064855 -8.42694759
  0.0766260028  2.54586172 -20.1751537 -6.43621254 -7.92938137
  0.0775170028  5.73293304 -22.8126507 -2.2558825 -6.61051702
  0.0784080029 -1.53401899 -10.6431465 -16.2657013 -2.65392447
  0.0792990029 -6.53675556 -4.92162943 -6.90854645 -2.0315392
  0.0801900029 -3.82398891  7.81933117  1.22831488 -0.240186498
  0.081081003 -0.0166725423  1.45000768 -6.56106901  8.69377899
  0.081972003 -7.00891399  6.1280942  1.87497628  5.6325779
  0.082863003 -8.52626038  16.6780815 -5.44089603 -9.1986599
  0.083754003 -0.838657975  7.02345514 -13.9758844 -11.0897541
  0.0846450031  1.27747166 -15.2217493 -6.95919561 -0.762830615
  0.0855360031  7.64732218 -23.1365528 -4.14639521  1.07867765
  0.0864270031  5.28438234 -17.188303  4.09058666 -14.573288
  0.0873180032  8.59378624 -30.0796471 -24.2788849 -10.1687145
  0.0882090032  23.4002552 -10.7935305 -27.7630825  2.04930258
  0.0891000032  59.4345512 -29.4318409 -28.0363522 -0.737752795
  0.0899910033  75.7326126 -86.2930374 -24.4037399 -4.04745245
  0.0908820033  101.162651 -97.2178268 -29.0564041 -4.17170143
  0.0917730033  116.370453 -103.862465 -19.7498989  10.4851322
  0.0926640034  121.622147 -127.202003 -10.5918074  3.61723471
  0.0935550034  105.594505 -107.992233  21.0368843 -5.988132
  0.0944460034  88.225502 -87.088913  3.96573019 -3.79838419
  0.0953370035  67.2444839 -92.3153229 -13.1054239 -10.7415142
  0.0962280035  54.6314087 -56.2834091  9.86342335 -14.2746344
  0.0971190035  60.0054321 -32.1942711  19.8919754 -10.044466
  0.0980100036  49.2552376 -28.710001  5.78203583  1.57681394
  0.0989010036  33.4786987 -23.8329449 -4.79423475  5.83206034
  0.0997920036  26.7354126 -14.6248417 -21.7405319  8.02180767
  0.100683004  22.0803566 -8.18148327  0.183526799  3.56707931
  0.101574004  10.634799 -13.4055777  4.66186285 -6.31186342
