Stokes I Q U V
 Time (s)               Data...
  0.0015728001 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0031456002 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.00471840007 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.00629120041 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.00786400028 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.00943680014 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0110096 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0125824008 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0141552007 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0157280006 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0173008014 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0188736003 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0204464011 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0220192 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0235920008 -3.1035539E-05 -0.00362500432 -0.00133522041 -1.64530375E-05
  0.0251648016 -0.213907316 -0.0418760478  0.0753018782  0.0890582353
  0.0267376006 -0.261988997 -0.00597891491  0.0651107728  0.0153334104
  0.0283104014 -0.20077382  0.11407052 -0.00989574753 -0.131699324
  0.0298832003  0.00684974017 -0.0330488831 -0.0791952536 -0.000539485423
  0.0314560011 -0.0601436123 -0.117201179 -0.146048889 -0.111505732
  0.0330288 -0.0974226221 -0.0318719298 -0.0889787078  0.00137830002
  0.0346016027 -0.0765011534  0.0522803701  0.10179875 -0.0421470888
  0.0361744016 -0.0380218476  0.109951176  0.096499376  0.0811066255
  0.0377472006 -0.0907930732 -0.110727929 -0.170915186 -0.0672753826
  0.0393199995 -0.0794739872  0.128193974 -0.0384308361 -0.194228232
  0.0408928022  0.127605259  0.0717001259 -0.105692118 -0.152749494
  0.0424656011  0.0964673087 -0.0471723489 -0.0685965046  0.0248920154
  0.0440384001 -0.0635909811 -0.0836579576  0.128703266  0.0701987445
  0.0456112027  0.0814496279 -0.0136291236 -0.110583849 -0.178961754
  0.0471840017 -0.109746605  0.046984069 -0.000112288028 -0.0771144554
  0.0487568006 -0.0638142899 -0.0483493023  0.127072692  0.102459989
  0.0503296033 -0.0160675701 -0.103666201  0.063887842 -0.0699284449
  0.0519024022 -0.0893136337  0.0852351114 -0.0869404897 -0.081905134
  0.0534752011 -0.149775133  0.0157947559  0.119735092  0.0275981408
  0.0550480001  0.00606815098 -0.210769117  0.00844823942  0.00186343142
  0.0566208027 -0.103898644  0.00461368216 -0.00459637353  0.243701473
  0.0581936017  0.175282195 -0.177814379 -0.0209021401 -0.207819492
  0.0597664006 -0.0288800485 -0.0760077536 -0.0730805919  0.0227771457
  0.0613392033  0.0775416866 -0.0277525857  0.0361680388 -0.046717938
  0.0629120022 -0.122726567  0.0887659788 -0.0262015127  0.168612212
  0.0644848049  0.165554196  0.148202226 -0.0531060249 -0.00241178973
  0.0660576001 -0.0172539093  0.0958277136  0.134817928  0.1461294
  0.0676304027  0.0310650449 -0.0966044664 -0.135857791  0.149942234
  0.0692032054 -0.159712479 -0.00362500432  0.063887842  0.0632249862
  0.0707760006  0.0275618508  0.0475725457 -0.104469188 -0.110164039
  0.0723488033 -0.034686137  0.165268064  0.0129323248 -0.0587022007
  0.0739216059  0.103403911  0.0875890255 -0.0416919924 -0.0479231849
  0.0754944012 -0.0239811596 -0.0136291236  0.0797859654 -0.0866958052
  0.0770672038  0.0196901318  0.0817042515  0.0435056351  0.199713692
  0.078639999  0.00532843266 -0.106020108 -0.00704223849 -0.0114246225
  0.0802128017  0.0881908387 -0.0189254228 -0.00174286461 -0.0882345811
  0.0817856044  0.025761405 -0.118966617  0.0125246802 -0.0887197107
  0.0833583996  0.0144981481 -0.132501602 -0.113437362  0.0330028087
  0.0849312022 -0.0559704863  0.079938814  0.120550379 -0.140060261
  0.0865040049 -0.0301640872  0.168210462 -0.0514754504  0.00220453949
  0.0880768001 -0.0167514589 -0.00892130286  0.0166011211 -0.025986148
  0.0896496028 -0.167584196 -0.00421348214 -0.0482142977 -0.0601954982
  0.0912224054 -0.0200592559  0.0934737995  0.0182316992  0.0619666725
  0.0927952006 -0.015481377 -0.138386384  0.0402444825 -0.0369925685
  0.0943680033  0.085190095  0.0711116493  0.0373909734  0.0953801051
  0.095940806 -0.0206733625  0.322980076 -0.0151951211 -0.0761138722
  0.0975136012 -0.0671639591 -0.0654151514  0.125849754 -0.14334248
  0.0990864038  0.0227467045  0.112305082  0.00192593271 -0.11155121
  0.100659207  0.0385320112  0.0911198929  0.122996241 -0.0861272886
  0.102232002 -0.0430603065 -0.0330488831 -0.0380231924 -0.13627775
  0.103804804 -0.104973331 -0.0189254228  0.0100788157 -0.0615144484
