Stokes I Q U V
 Time (s)               Data...
  0.0214499999 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0220999997 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0227499995 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0233999994 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0240499992 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0247000009 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0253500007 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0260000005 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0266500004 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0273000002 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.02795 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0285999998 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0292499997 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0298999995 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0305499993 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0311999992 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.031849999 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0324999988 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0331499986 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0337999985 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0344499983 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0351000018 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0357500017 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0364000015 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0370500013 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0377000012 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.038350001 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0390000008 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0396500006 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0403000005 -1.13370852E-05 -2.24942846E-06 -1.72240652E-06 -6.22316563E-08
  0.0409500003  0.00658399425  0.00208845455  6.47469642E-05 -0.0126896976
  0.0416000001  0.0171842016  0.010170294 -0.0169260893 -0.0115266889
  0.0422499999  0.00183217716 -1.13131737E-05  0.00235319231 -0.0111521007
  0.0428999998 -0.0180650633 -0.0115645668  0.00114091765  0.0372269116
  0.0435499996 -0.0177472159  0.0020250082  0.0133649511 -0.016080616
  0.0441999994  0.030104693 -0.00288149924  0.00668952754 -0.0326927304
  0.0448499992 -0.00571669592 -0.0105161937 -0.0166602116 -0.0177288074
  0.0454999991 -0.0116286557 -0.00267605437 -0.00514202006  0.00506223552
  0.0461499989 -0.00288785505  0.000991741312  0.00511958404  0.00147331972
  0.0467999987  0.00950818881 -0.00621091481  0.00398327457 -0.00535132829
  0.0474499986  0.0232074074 -0.0220785122 -0.0136912474 -0.0233066101
  0.0480999984  0.0154678253 -0.00734388316 -0.0214460064  0.00643215934
  0.0487499982  0.00281750364  0.011596323 -0.0042019533 -0.0231888816
  0.0494000018 -0.00129861862 -0.00828349125  0.00189107202  0.00469834916
  0.0500500016  0.00380283035 -0.00628644601  0.00283113867 -0.0178822093
  0.0507000014  0.000862742949  0.00672607077  0.0108391149 -0.00469312258
  0.0513500012  0.00704487273 -0.00171529735  0.0197966546  0.0109504117
  0.0520000011  0.00168914592  0.0180678368 -0.00631631259 -0.0195036437
  0.0526500009  0.0122734606 -0.00497522438 -0.000824676477 -0.00278985547
  0.0533000007  0.00119648257 -0.00469424808  0.0107030114 -0.0128734242
  0.0539500006  0.00594829954 -0.00147359737  0.00632552849  0.000287122384
  0.0546000004  0.0062184697 -0.00794511195  0.00898746867  0.0187543407
  0.0552500002  0.0120350746 -0.00301745534 -0.000470173196 -0.0148444744
  0.0559 -0.00781448744  0.00309150899  0.00790813286  0.0175235495
  0.0565499999 -0.0118511487  0.014390978 -0.0037335027  0.0191699564
  0.0571999997 -0.00214091386  0.00773818931  0.0102124037 -0.00822852552
  0.0578499995  0.0163736902  0.0117201945  0.00659457128 -0.0235795248
  0.0584999993 -0.00387318153 -0.00571845146 -0.0128144845  0.0135279382
  0.0591499992 -0.0187961124 -0.00643750839  0.004204839 -0.00963947643
  0.059799999 -0.00434995256 -0.00902973954  0.0142512098  0.0209965222
  0.0604499988  0.0127661237  0.00593752507 -0.00294220075 -0.0178786423
  0.0610999987 -0.000837740023  0.0160526652  0.00573679991  0.00290745893
  0.0617499985  0.0111292098  0.00595263112 -0.00589217478 -0.0229926687
  0.0623999983 -0.0188278966  0.0123184016 -0.00680058915  0.00212260662
  0.0630500019 -0.000599354564 -0.00519577553 -0.011694001  0.00882239174
  0.063699998  0.0117649045 -0.0030657954  6.79121731E-05 -0.0181033947
  0.0643500015 -0.027807083  0.010418036  0.000279981119  0.00983556453
  0.0649999976 -0.00257000769 -0.00595108746 -0.00412915368  0.0161001142
  0.0656500012  0.0089996336 -0.00138900243  0.0207652077 -0.00674800854
  0.0662999973  0.0109385019  0.00776840141 -0.00574340997 -0.00240099686
  0.0669500008 -0.0115650855  0.00421541324 -0.000495494867  0.00439332705
  0.0675999969  0.0118125817  0.00711581204  0.00983257871 -0.0176788606
  0.0682500005 -0.000281507266  0.00856298953 -0.000653755269 -0.0121135451
  0.0688999966 -0.00687683839 -0.006322701  0.00468595047  0.0101762619
  0.0695500001 -0.0219904762 -0.00402957341 -0.00113803206 -0.000326489448
  0.0702000037 -0.0251371656  0.0205543246  0.0248546563  0.0126360608
  0.0708499998  0.00710844202  0.00113373995  0.00184675911 -0.0174987018
  0.0715000033  0.0195521638 -0.000543052913  0.000849718577 -0.00911148451
  0.0721499994  0.00380283035 -0.010244282  0.0028564604  0.0195249245
  0.072800003  0.00613900786 -0.0164620113  0.00491068047  0.000857924111
  0.0734499991 -0.0017594971  0.00317006139  0.00840823539  0.000147989456
  0.0741000026  0.0082209073 -0.000543052913 -0.00166029145 -0.0024366721
  0.0747499987  0.00284928852  0.00216096453  0.0109942099  0.0118476404
  0.0754000023 -0.0136469854  0.00442387955  0.0119121205  0.0110378154
