Total Power only
 Time (s)               Data...
  0.0024520827  0.0327153429
  0.0049041654  0.0399938971
  0.00735624833  0.0363622494
  0.0098083308  0.0436255448
  0.0122604137  0.0436255448
  0.0147124967  0.00363164721
  0.0171645787  0.0690775886
  0.0196166616  0.0363622494
  0.0220687445  0.0472724512
  0.0245208275  0.0181734953
  0.0269729104  0.0908979923
  0.0294249933  0.0254520494
  0.0318770744  0.0690775886
  0.0343291573  0.0799877942
  0.0367812403  0.109086744
  0.0392333232  0.0654459447
  0.0416854061  0.0290836953
  0.0441374891  0.109086744
  0.046589572  0.0727244988
  0.0490416549  0.0545357428
  0.0514937378  0.061814297
  0.0539458208  0.0581673905
  0.0563979037  0.192721441
  0.0588499866  0.287266344
  0.0613020696  0.30908674
  0.0637541488  0.421805143
  0.0662062317  0.669077575
  0.0686583146  0.883634686
  0.0711103976  1.
  0.0735624805  0.956359208
  0.0760145634  0.679987788
  0.0784666464  0.392721444
  0.0809187293  0.258167386
  0.0833708122  0.174547955
  0.0858228952  0.112718396
  0.0882749781  0.101808198
  0.090727061  0.127260238
  0.093179144  0.11635004
  0.0956312269  0.0836346969
  0.0980833098  0.138170436
  0.100535393  0.101808198
  0.102987476  0.141817346
  0.105439559  0.0872663483
  0.107891642  0.0327153429
  0.110343724  0.0145418476
  0.112795807  0.0654459447
  0.11524789  0.112718396
  0.117699973  0.
  0.120152056  0.
  0.122604139  0.0181734953
  0.125056222  0.
  0.127508298  0.0654459447
  0.129960388  0.0509040989
  0.132412463  0.105439842
  0.134864554  0.152727544
  0.137316629  0.109086744
  0.13976872  0.0690775886
  0.142220795  0.0763561428
