Stokes I Q U V
 Time (s)               Data...
  0.000637600024 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06
 -2.22122071E-06
  0.00127520005 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00191280013 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0025504001 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00318800029 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00382560026 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00446320046 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00510080019 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00573840039 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00637600059 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00701360032 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00765120052 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00828880072 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00892640091 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.00956400018 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0102016004 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0108392006 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0114768008 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.012114401 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0127520012 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
  0.0133896004 -9.55156065E-06 -1.41716089E-06 -5.18245633E-06 -2.22122071E-06
