Stokes I Q U V
 Time (s)               Data...
  0.00377000007 -10.1708431  13.7707491  1.39116979  6.17448854
  0.00754000014 -3.58218694  6.54978991 -4.72896433  4.69698095
  0.01131  5.37476969  2.72770953 -0.297513992  1.20381904
  0.0150800003  3.07938528 -3.69725919  4.74409199 -8.36279011
  0.0188500006  2.98313665 -1.09437084 -5.07999945 -3.04049373
  0.0226199999 -9.79459858 -8.76241112 -6.9094882  0.898963392
  0.0263899993  1.06108069 -4.70551348  1.62584496  16.3034744
  0.0301600005 -8.97502708 -16.8509998  7.60419607 -5.33790016
  0.0339299999  6.3839221  0.265446007  2.79824328  12.7162075
  0.0377000012  8.70555592  5.51765537 -1.04749691 -0.0392709374
  0.0414699987  16.3733635 -5.26801348  5.58794498  14.3807993
  0.0452399999  5.56435013  2.44645953 -2.82907295  5.14271259
  0.0490100011 -5.78423882 -3.48632169 -11.1297312 -8.33912277
  0.0527799986  1.27399433  1.69557536 -2.40763545 -9.67575455
  0.0565499999 -3.01927829  5.14221334 -11.879714 -5.99438238
  0.0603200011  3.31271529 -3.36957645 -5.17386961 -2.6415329
  0.0640899986  3.31271529  3.26632953  3.54822612  1.01617217
  0.0678599998 -6.20714951 -0.648616195  7.7919364  8.56599998
  0.0716300011  7.11016178 -8.26889706  1.97687995  8.98806477
  0.0754000023 -4.33175945  1.67169559 -13.7561378  6.94817972
  0.0791700035 -8.64544868  6.3149724 -0.0863062888 -0.930170894
  0.0829399973 -5.26799631  4.65002632 -0.203643903 -15.0684891
  0.0867099985 -0.48473078 -5.54926348 -2.1494925 -1.75063288
  0.0904799998  4.53186464  3.36052179 -0.930159271  4.90829515
  0.094250001  10.4176149  18.7881413 -3.60350108  6.19815588
  0.0980200022  4.4618659 -0.507991254  2.84517837  2.8216393
  0.101790003  2.46981072  7.58059692  8.47151661 -1.00060892
  0.105559997 -2.50303555 -4.68163395  9.26941204 -3.62653804
  0.109329998  13.2788239 -8.83272362  4.53288412 -14.2012558
  0.1131  3.40604734 -10.1925402 -7.3074584  9.43379593
  0.116870001 -2.75969863 -3.81400442 -2.45457029  7.39391136
  0.120640002  6.62016869 -4.63520098  0.992221892 -4.11904049
  0.124410003  0.428172946  15.3653822  11.4030018 -6.20569611
  0.128179997 -4.07217979 -2.24325013 -0.695484042 -2.26680255
  0.131950006 -0.860975444  5.16609335 -2.12602496 -4.09537363
  0.13572 -4.80133629 -6.22983503 -8.03495121 -1.68019485
  0.139489993  3.26604939 -2.36132216  4.60328674 -3.36845303
  0.143260002  6.4072547  3.94690132 -2.96987796 -1.18769228
  0.147029996 -7.54296398  8.42434692  1.29729974  4.53300142
  0.150800005  1.15441263 -0.813120902  18.4139233 -9.23058605
  0.154569998  0.31150794  3.99333405 -0.0393712446 -4.44700003
  0.158340007  1.41399229  0.851825535  3.73596644 -5.2206912
  0.162110001  5.02477455 -4.98676348 -6.20546246 -2.54799128
  0.165879995 -2.89969659 -11.2711067 -3.88511133 -4.77552271
  0.169650003 -2.75969863 -1.37562072  2.39929533 -5.54921389
  0.173419997  7.78973532  5.51765537  9.31634712  6.59655333
  0.177190006 -3.15927625  2.37614703 -1.11789942  9.17571163
  0.18096 -2.5963676 -4.21332645  4.62675428  6.38523912
  0.184729993 -7.12005329  3.19601703  4.41554689  3.64210129
  0.188500002  8.54222488 -7.94121408 -3.79124141  10.441905
  0.192269996  5.02477455  3.47726703  1.22689712 -0.109145448
  0.196040004  10.6509447 -2.92382193  1.41463733  0.804858208
  0.199809998 -9.48835278 -6.37046003 -10.7542505  7.39391136
  0.203580007 -6.93338966  0.219013244 -5.47894716  6.17448854
  0.207350001  2.44647765 -7.84702206  0.687144101 -2.31357336
  0.211119995 -12.0462341 -4.58876848 -11.3644066  7.25303555
  0.214890003  16.0437851  3.26632953 -0.578146458 -0.554877162
  0.218659997 -6.20714951 -5.68988848 -5.01057482 -6.1352582
  0.222430006  10.2542839 -7.33095503  1.20342958  9.52733803
  0.226199999  0.38150695 -1.96200025  3.07887578 -3.39212036
  0.229969993  4.74186182  0.827945828 -3.83817625 -0.906503737
  0.233740002 -4.49509048  18.8823338 -2.0086875 -0.67208606
  0.237509996 -0.0880697444  10.60536 -1.58724988 -0.0623746067
  0.241280004 -3.48593831 -2.17293763  12.6458025 -7.33101368
  0.245049998 -11.5066576  1.67169559 -0.601613939 -0.344126642
  0.248820007 -2.10345793  7.46385193  1.15649462 -3.43889117
  0.252590001 -2.85303068 -0.813120902  3.40742111 -6.11159086
  0.256359994 -2.19678998  8.51853943 -3.06374812 -13.1694794
  0.260129988 -2.68969965 -1.28275514 -2.45457029 -8.78485489
  0.263900012 -2.96969557 -2.4077549 -1.93828487  1.03927588
  0.267670006  5.42435217 -0.602183461 -12.9347744  14.3340282
  0.271439999  12.1530066  12.03549  6.85421324  1.27425706
  0.275209993 -6.41714668 -3.48632169 -8.22269154  2.07105184
  0.278979987  4.76519489 -1.56400514  5.72875023  2.00061393
  0.28275001 -10.3108416  8.16697693 -2.89947557 -1.32856834
  0.286520004 -0.767643452  0.992450535  8.26128674 -8.08160114
  0.290289998 -0.11140275 -8.33920956 -4.79936695  4.46256304
  0.294059992 -6.77005863 -3.22762489  3.07887578 -0.695753217
  0.297829986  3.47604632 -4.63520098 -5.22080469 -5.85406971
  0.301600009 -7.44963217  0.124821052 -6.13603783  2.09471917
  0.305370003 -7.21630192  5.40091038  1.6493125 -6.83851147
  0.309139997 -0.744310439  0.851825535 -5.9482975 -7.16703415
  0.312909991 -1.9401269 -10.4963436 -6.15852737  4.13460398
  0.316680014  8.68222237 -8.64433956 -0.578146458  9.0117321
  0.320450008  1.67065537 -16.9677448  3.54822612  8.72997952
  0.324220002 -14.2482862 -6.95683956 -0.930159271  7.11215973
  0.327989995  1.2273283  12.31674  6.12769794  3.40768361
  0.331759989  1.48399127  0.851825535 -2.61884308  2.35280395
  0.335530013 -0.790976465 -3.36957645  2.93807054  3.00928617
  0.339300007  8.35264397  1.39044571  7.13582373  2.42267847
  0.34307 -0.158068746  3.43083429  1.46157229  2.35280395
  0.346839994 -1.3305521 -2.92382193 -3.15761828  4.6502099
  0.350609988 -11.0137482  4.01721382 -0.977094293 -8.05793381
  0.354380012 -6.44047976 -3.95462942 -1.235237 -0.367230326
  0.358150005  3.17271733  13.5598116 -1.39950967 -6.81540775
  0.361919999  2.60980868 -4.94033098 -7.3074584  6.87774181
  0.365689993  5.37476969 -5.50283051  5.07263708 -3.01682663
  0.369459987  7.29974222 -8.69209862  0.476914227  2.07105184
  0.37323001 -0.0647367388  1.7897675 -0.64854902  5.49433947
