#	B_name			P0					P1				Age	Bsurf	Edot		Dpi		Cpi
13    B0301+19   fss73      1.387584446262           3  hlk+04     1.295235E-15        20  hlk+04     1.7e+07  1.35e+12 1.91e+31 	00.33040674	00.03943539	00.14230320
14    B0320+39   dth78      3.032071956385          10  hlk+04     6.3562E-16           7  hlk+04     7.56e+07 1.39e+12 8.82e+29 	00.12510321	00.20874310	00.24710564
15    B0329+54   cp68       0.714519699726           4  hlk+04     2.048265E-15         8  hlk+04     5.53e+06 1.22e+12 2.22e+32 	00.23252784	00.00098221	00.12873645
16    B0331+45   dtws85     0.26920054092953        13  hlk+04     7.3505E-18          10  hlk+04     5.8e+08  4.48e+10 1.48e+31 	00.00000000	00.25914819	00.00000000
17    B0339+53   dth78      1.934478067294          15  hlk+04     1.342243E-14        15  hlk+04     2.28e+06 *        *        	00.45577162	00.17541038	00.09510901
18    B0353+52   dtws85     0.1970300980314          3  hlk+04     4.76594E-16          3  hlk+04     6.55e+06 3.10e+11 2.46e+33 	00.12317106	00.04669263	00.00875706
19    B0355+54   mth72      0.1563824177774         15  hlk+04     4.396862E-15        13  hlk+04     5.64e+05 8.39e+11 4.54e+34 	00.47328401	00.00448136	00.10953019
20    B0402+61   dth78      0.5945761650437          8  ywml10     5.57316E-15          3  ywml10     1.69e+06 1.84e+12 1.04e+33 	00.23305040	00.06538467	00.10681042
21    B0410+69   dtws85     0.3907150899386          3  hlk+04     7.6601E-17           3  hlk+04     8.08e+07 1.75e+11 5.05e+31 	00.48336615	00.21858897	00.21784852
22    B0450-18   vlw69      0.548939223294           3  hlk+04     5.753107E-15        16  hlk+04     1.51e+06 1.80e+12 1.37e+33 	00.18074459	00.01503054	00.02049483
23    B0450+55   dth78      0.340729436235          10  hlk+04     2.37227E-15          7  hlk+04     2.28e+06 9.09e+11 2.36e+33 	00.28116654	00.03990967	00.12449394
24    B0458+46   dth78      0.638565481517           3  hlk+04     5.582339E-15        17  hlk+04     1.81e+06 1.91e+12 8.46e+32 	00.16127555	00.04733098	00.06786929
25    B0523+11   mlt+78     0.35443759413700        13  hlk+04     7.36052E-17          6  hlk+04     7.63e+07 1.57e+11 5.99e+31 	00.29437416	00.08648829	00.10526875
26    B0525+21   sr68       3.74559925030            3  ywml10     4.00530E-14         15  ywml10     1.48e+06 1.24e+13 3.01e+31 	00.39598730	00.00611720	00.06836404
27    B0531+21   sr68       0.03304471603           11  lps93      4.22765E-13          4  lps93      1.24e+03 3.78e+12 4.61e+38 	00.28626710	00.04615679	00.06152397
28    B0540+23   dls72      0.2459747688901         19  hlk+04     1.5422691E-14       19  hlk+04     2.53e+05 1.97e+12 4.09e+34 	00.40926143	00.00777337	00.14103433
29    B0559-05   mlt+78     0.3959691695432          5  hlk+04     1.302098E-15         5  hlk+04     4.82e+06 7.25e+11 8.25e+32 	00.37791333	00.05004268	00.15257290
30    B0609+37   stwd85     0.29798326571844        18  hlk+04     5.94681E-17         18  hlk+04     7.94e+07 1.35e+11 8.86e+31 	00.19948461	00.04214088	00.08220328
31    B0611+22   dls72      0.33499996611           16  hlk+04     5.94494E-14         12  hlk+04     8.93e+04 4.52e+12 6.24e+34 	00.75709508	00.03750368	00.14952269
32    B0621-04   mlt+78     1.0390764758510         15  hlk+04     8.30442E-16         12  hlk+04     1.98e+07 *        *        	00.19134147	00.20602914	00.02503566
33    B0626+24   dth78      0.476622836038           4  hlk+04     1.99573E-15          3  hlk+04     3.78e+06 9.87e+11 7.28e+32 	00.17543916	00.02939263	00.08671691
34    B0628-28   lvw69a     1.24448859615            8  hlk+04     7.1229E-15           3  hlk+04     2.77e+06 3.01e+12 1.46e+32 	00.46405137	00.02052656	00.04114467
35    B0643+80   dbtb82     1.2144405115160         20  hlk+04     3.798787E-15        15  hlk+04     5.07e+06 2.17e+12 8.36e+31 	00.58107925	00.20154757	00.13789903
36    B0656+14   mlt+78     0.384891195054           5  hlk+04     5.500309E-14         3  hlk+04     1.11e+05 4.66e+12 3.81e+34 	00.75913083	00.03427277	00.16464609
37    B0727-18   mlt+78     0.51010034483            3  hlk+04     1.895713E-14        19  hlk+04     4.26e+05 *        *        	00.18398246	00.07023125	00.11577154
38    B0740-28   fss73      0.166762291572          20  hlk+04     1.682112E-14        14  hlk+04     1.57e+05 1.69e+12 1.43e+35 	00.86145805	00.00538421	00.09901855
39    B0751+32   dth78      1.442349479143           3  hlk+04     1.079865E-15        17  hlk+04     2.12e+07 1.26e+12 1.42e+31 	00.41809003	00.23456685	00.09257638
40    B0756-15   mlt+78     0.6822651758060         14  hlk+04     1.618890E-15        14  hlk+04     6.68e+06 1.06e+12 2.01e+32 	00.10508789	00.04682724	00.04992536
41    B0809+74   cp68       1.292241446862           3  hlk+04     1.68114E-16         14  hlk+04     1.22e+08 4.67e+11 3.01e+30 	00.37972895	00.04022903	00.08922832
42    B0818-13   vl70       1.2381295438682          8  hlk+04     2.105178E-15         7  hlk+04     9.32e+06 1.63e+12 4.35e+31 	00.17446424	00.02507460	00.04403752
43    B0820+02   mlt+78     0.8648728046988          9  hlk+04     1.04550E-16          6  hlk+04     1.31e+08 3.04e+11 6.38e+30 	00.12911783	00.03389124	00.03692710
44    B0823+26   cls68      0.53060051169            3  hlk+04     1.70932E-15          9  hlk+04     4.92e+06 9.62e+11 4.50e+32 	00.21675351	00.01048281	00.05416636
45    B0834+06   phbc68     1.2737682915785          7  hlk+04     6.799219E-15         5  hlk+04     2.97e+06 2.98e+12 1.30e+32 	00.20294590	00.16088464	00.19269271
46    B0844-35   mlt+78     1.116097163402           5  hlk+04     1.60135E-15          3  hlk+04     1.1e+07  1.34e+12 4.45e+31 	00.23045666	00.12094053	00.10944842
47    B0853-33   mlt+78     1.267535702756           5  hlk+04     6.32095E-15          3  hlk+04     3.18e+06 *        *        	00.05829636	00.16065249	00.15198429
48    B0906-17   mlt+78     0.40162562344216        18  hlk+04     6.695000E-16        17  hlk+04     9.5e+06  5.24e+11 4.07e+32 	00.10822337	00.04556090	00.06607928
49    B0919+06   mlt+78     0.43067709994           13  sha10      1.3617E-14          15  sha10      5.01e+05 2.45e+12 6.73e+33 	00.61888961	00.01408143	00.13840068
50    B0940+16   mlt+78     1.087417728071          10  hlk+04     9.109E-17            8  hlk+04     1.89e+08 3.13e+11 2.71e+30 	00.22487230	00.16078507	00.06686729
51    B0942-13   mlt+78     0.5702641245619          4  hlk+04     4.5256E-17           3  hlk+04     2e+08    1.62e+11 9.54e+30 	00.13395945	00.11041278	00.04864003
52    B0950+08   phbc68     0.2530651649482          9  hlk+04     2.29758E-16          3  hlk+04     1.75e+07 2.44e+11 5.59e+32 	00.12615966	00.00705564	00.18748762
53    B1039-19   mlt+78     1.386368074588           3  hlk+04     9.44850E-16         20  hlk+04     2.32e+07 1.16e+12 1.40e+31 	00.24126810	00.02294626	00.11468823
54    B1112+50   fss73      1.656439759937           3  hlk+04     2.492785E-15        20  hlk+04     1.05e+07 2.05e+12 2.16e+31 	00.26603292	00.04802932	00.06476774
55    B1133+16   phbc68     1.187913065936           3  hlk+04     3.733837E-15         9  hlk+04     5.04e+06 2.09e+12 8.46e+31 	00.17571510	00.00189083	00.06583902
56    B1237+25   lan69      1.3824491030388         10  hlk+04     9.60049E-16          3  hlk+04     2.28e+07 1.14e+12 1.38e+31 	00.34420707	00.00606939	00.09585336
57    B1254-10   dtws85     0.6173076699955          8  hlk+04     3.62700E-16          7  hlk+04     2.7e+07  *        *        	00.33435839	00.08296723	00.10792576
58    B1309-12   dtws85     0.4475177112318          7  hlk+04     1.50859E-16          4  hlk+04     4.7e+07  *        *        	00.00000000	00.21167588	00.08884792
59    B1508+55   htg+68     0.739681922904           4  hlk+04     4.99821E-15          4  hlk+04     2.34e+06 1.94e+12 4.84e+32 	00.32680959	00.01709437	00.10857238
60    B1530+27   dth78      1.124835742767           7  hlk+04     7.7956E-16           6  hlk+04     2.29e+07 *        *        	00.09138594	00.07367301	00.08374515
61    B1540-06   mlt+78     0.709064069786           4  hlk+04     8.7954E-16           4  hlk+04     1.28e+07 7.99e+11 9.73e+31 	00.19251728	00.02331352	00.04406606
62    B1541+09   ls69       0.748448416229           6  hlk+04     4.3248E-16           4  hlk+04     2.74e+07 5.75e+11 4.07e+31 	00.08785476	00.08905090	00.10592197
63    B1552-23   mlt+78     0.5325777412091         18  hlk+04     6.93702E-16         15  hlk+04     1.22e+07 *        *        	00.19208988	00.10340293	00.03954375
64    B1552-31   mlt+78     0.5181097798008          9  hlk+04     6.2232E-17           9  hlk+04     1.32e+08 *        *        	00.12861217	00.09234879	00.06299039
65    B1600-27   mlt+78     0.778313192792           4  hlk+04     3.00939E-15          3  hlk+04     4.1e+06  *        *        	00.23398403	00.04510814	00.11975294
66    B1620-09   mlt+78     1.2764458195155         17  hlk+04     2.580711E-15        10  hlk+04     7.84e+06 *        *        	00.07364499	00.06896097	00.12319078
67    B1620-26   lbb+88     0.0107575091420025      18  tacl99     6.7093E-19           4  tacl99     2.62e+08 2.66e+09 1.81e+34 	00.28516849	00.05000000	00.16781711
68    B1642-03   ht69       0.387689698034           7  hlk+04     1.780431E-15        17  hlk+04     3.45e+06 8.40e+11 1.20e+33 	00.14763226	00.00516775	00.04103187
69    B1649-23   mlt+78     1.703739137858           5  hlk+04     3.15876E-15          4  hlk+04     8.55e+06 *        *        	00.11715735	00.08676973	00.01347669
70    B1700-18   vl72       0.8043410792712         12  hlk+04     1.731000E-15        10  hlk+04     7.36e+06 *        *        	00.27142963	00.05683427	00.07421845
71    B1702-19   mlt+78     0.2989874273426         17  hlk+04     4.137877E-15        10  hlk+04     1.14e+06 *        *        	00.51562538	00.04288965	00.16037159
72    B1706-16   lvw69b     0.65303397126            4  hlk+04     6.30985E-15         13  hlk+04     1.64e+06 2.05e+12 8.94e+32 	00.09022372	00.01784451	00.02420439
73    B1709-15   dtws85     0.868804249026           4  hlk+04     1.10246E-15          3  hlk+04     1.25e+07 *        *        	00.05098910	00.11688437	00.00000000
74    B1717-16   stwd85     1.56561114802            3  hlk+04     5.7980E-15           3  hlk+04     4.28e+06 *        *        	00.13127057	00.05175912	00.04824326
75    B1717-29   dls72      0.6204483653468         16  hlk+04     7.45999E-16         16  hlk+04     1.32e+07 *        *        	00.19305339	00.08417598	00.10764540
76    B1718-32   dls72      0.477157518356           4  hlk+04     6.4626E-16           3  hlk+04     1.17e+07 5.59e+11 2.33e+32 	00.18815070	00.04045835	00.02995460
77    B1730-22   dls73      0.871682832986           3  hlk+04     4.2703E-17          10  hlk+04     3.23e+08 *        *        	00.14358361	00.12053915	00.16893726
78    B1732-07   ll76       0.4193349661853         11  hlk+04     1.214735E-15         9  hlk+04     5.47e+06 7.21e+11 6.49e+32 	00.36170852	00.04828864	00.02264207
79    B1735-32   cjlm87     0.768498945480           3  hlk+04     7.94911E-16         18  hlk+04     1.53e+07 *        *        	00.18953703	00.05547275	00.10664027
80    B1736-29   cl86       0.322882431774           9  hlk+04     7.87980E-15          7  hlk+04     6.49e+05 *        *        	00.04046277	00.05884018	00.00000000
81    B1736-31   cl86       0.52940098843           15  hlk+04     1.85836E-14         15  hlk+04     4.51e+05 *        *        	00.16882204	00.02273735	00.07777592
82    B1737+13   mlt+78     0.803050264794           4  hlk+04     1.451320E-15        12  hlk+04     8.77e+06 1.09e+12 1.10e+32 	00.43671262	00.01638531	00.07822314
83    B1737-30   cl86       0.60686662425            4  ywml10     4.66124E-13         12  ywml10     2.06e+04 *        *        	00.72529593	00.00575737	00.44624795
84    B1738-08   mlt+78     2.043082458401           6  hlk+04     2.27471E-15          5  hlk+04     1.42e+07 *        *        	00.35740176	00.04212500	00.00847343
85    B1740-03   mlt+78     0.44465510677           10  hlk+04     1.5562E-15           8  hlk+04     4.53e+06 *        *        	00.25781937	00.03558464	00.05971290
86    B1740-13   stwd85     0.405336948592          10  hlk+04     4.7752E-16           9  hlk+04     1.34e+07 *        *        	00.42352863	00.16891577	00.15523208
87    B1742-30   kac+73     0.367428753855           5  hlk+04     1.066784E-14         3  hlk+04     5.46e+05 2.00e+12 8.49e+33 	00.44921453	00.00995284	00.07168930
88    B1745-12   mlt+78     0.3941333466126         14  hlk+04     1.212692E-15        11  hlk+04     5.15e+06 *        *        	00.28340525	00.07334323	00.06775597
89    B1749-28   tv68       0.56257763553            3  hlk+04     8.12913E-15         10  hlk+04     1.1e+06  2.16e+12 1.80e+33 	00.11148585	00.01128338	00.08166122
90    B1750-24   cl86       0.52836640936            3  hlk+04     1.411502E-14        17  hlk+04     5.93e+05 *        *        	00.04968577	00.06384535	00.01248274
91    B1753+52   dtws85     2.39136679486            3  hlk+04     1.5641E-15           3  hlk+04     2.42e+07 *        *        	00.36854730	00.19031911	00.14677259
92    B1753-24   cl86       0.6704799625529         14  hlk+04     2.84740E-16          9  hlk+04     3.73e+07 *        *        	00.37853691	00.04078746	00.15071307
93    B1754-24   kom74      0.234100571494           4  hlk+04     1.291920E-14         3  hlk+04     2.87e+05 *        *        	00.24547223	00.02710295	00.05346294
94    B1756-22   mlt+78     0.460974127869           9  hlk+04     1.087242E-14         9  hlk+04     6.72e+05 *        *        	00.22861272	00.02687598	00.02002134
95    B1758-03   stwd85     0.92140067377            4  hlk+04     3.3101E-15           3  hlk+04     4.41e+06 *        *        	00.12769200	00.09170038	00.19706520
96    B1758-23   mdt85      0.4158270895435         18  ywml10     1.1293023E-13       11  ywml10     5.83e+04 *        *        	00.07289064	00.05000000	00.06470100
97    B1800-21   cl86       0.13366692050288        17  ywml10     1.34359375E-13      17  ywml10     1.58e+04 4.29e+12 2.22e+36 	00.57610491	00.05000000	00.27528786
98    B1802-07   dbl+93     0.02310855284300         3  hlk+04     4.671E-19            3  hlk+04     7.84e+08 *        *        	00.41248169	00.05000000	00.12117845
99    B1802+03   stwd85     0.2187115654904         15  hlk+04     9.99455E-16          7  hlk+04     3.47e+06 *        *        	00.32444651	00.13252591	00.08846538
100   B1804-08   mlt+78     0.16372737166367         9  hlk+04     2.87993E-17          4  hlk+04     9.01e+07 6.95e+10 2.59e+32 	00.21757537	00.00704366	00.06148563
101   B1804-27   mlt+78     0.827776461518           9  hlk+04     1.217251E-14         7  hlk+04     1.08e+06 *        *        	00.00000000	00.11742555	00.02826509
102   B1805-20   cl86       0.918410326286          11  hlk+04     1.707608E-14         9  hlk+04     8.52e+05 *        *        	00.16403795	00.03049149	00.04029323
103   B1806-21   cjlm87     0.702413629135           4  hlk+04     3.82187E-15          3  hlk+04     2.91e+06 *        *        	00.11935251	00.04804751	00.00997758
104   B1810+02   stwd85     0.793902802035           3  hlk+04     3.59963E-15          3  hlk+04     3.49e+06 *        *        	00.24616375	00.20022802	00.00000000
105   B1809-173  cl86       1.20534444137            9  ywml10     1.9077E-14          15  ywml10     1e+06    *        *        	00.19565849	00.03185299	00.03264762
106   B1809-176  cjlm87     0.538340543302           9  hlk+04     9.8245E-16           5  hlk+04     8.68e+06 *        *        	00.30452125	00.06264860	00.13635657
107   B1811+40   dth78      0.931089084936           3  hlk+04     2.54871E-15          3  hlk+04     5.79e+06 *        *        	00.24000813	00.13407680	00.19337126
108   B1813-17   clj+92     0.78233335990            4  hlk+04     7.2621E-15           3  hlk+04     1.71e+06 *        *        	00.17901981	00.04145748	00.04012539
109   B1813-26   lvw69a     0.592885130439           3  hlk+04     6.6411E-17          15  hlk+04     1.41e+08 *        *        	00.15407812	00.11528218	00.06859211
110   B1813-36   mlt+78     0.38701692095            3  nmc81      2.0465E-15          14  nmc81      3e+06    *        *        	00.32884651	00.21567873	00.19174441
111   B1815-14   cl86       0.2914894606391          4  ywml10     2.035737E-15        17  ywml10     2.27e+06 *        *        	00.00000000	00.05000000	00.01925261
112   B1818-04   vlw69      0.598075929665          15  hlk+04     6.33137E-15          4  hlk+04     1.5e+06  1.97e+12 1.17e+33 	00.24229916	00.01038371	00.11291030
113   B1817-13   cl86       0.921459731325           5  hlk+04     4.49522E-15          4  hlk+04     3.25e+06 *        *        	00.14899713	00.02811216	00.03690603
114   B1817-18   jlm+92     0.3099045934277          9  hlk+04     9.3609E-17           6  hlk+04     5.25e+07 *        *        	00.25111826	00.08801259	00.09361312
115   B1820-14   cl86       0.214771109789           6  hlk+04     9.0689E-16           5  hlk+04     3.75e+06 *        *        	00.36754404	00.05000000	00.11352218
116   B1819-22   dls72      1.874268518252           6  hlk+04     1.35439E-15          4  hlk+04     2.19e+07 *        *        	00.17952187	00.06429635	00.06711308
117   B1821+05   mlt+78     0.7529065430494         10  hlk+04     2.26734E-16          9  hlk+04     5.26e+07 4.18e+11 2.10e+31 	00.17993770	00.05079713	00.08366937
118   B1820-11   cl86       0.279828696565           5  hlk+04     1.37862E-15          4  hlk+04     3.22e+06 *        *        	00.15023369	00.02349136	00.03652775
119   B1820-31   mlt+78     0.284054344967           5  hlk+04     2.92704E-15          4  hlk+04     1.54e+06 *        *        	00.41413390	00.02413231	00.04371584
120   B1821-11   cl86       0.435759033311          18  hlk+04     3.55447E-15         14  hlk+04     1.94e+06 *        *        	00.23353797	00.04616759	00.10193305
121   B1821-19   mlt+78     0.189334989945          15  hlk+04     5.23126E-15         11  hlk+04     5.73e+05 1.01e+12 3.03e+34 	00.08015860	00.00714350	00.06987545
122   B1822+00   dtws85     0.778949400076           5  hlk+04     8.7616E-16           5  hlk+04     1.41e+07 *        *        	00.35417685	00.17076823	00.08504664
123   B1822-09   dls72      0.769005855083          12  ywml10     5.25018E-14         12  ywml10     2.32e+05 6.43e+12 4.56e+33 	00.28279222	00.00773157	00.09355183
124   B1822-14   cl86       0.279186875177           5  hlk+04     2.267839E-14         4  hlk+04     1.95e+05 *        *        	00.34976692	00.02879758	00.06184504
125   B1823-11   cl86       2.093136309720          14  hlk+04     4.91034E-15         14  hlk+04     6.75e+06 *        *        	00.06017113	00.12599389	00.06533073
126   B1823-13   cl86       0.1014867942076          3  ywml10     7.5251738E-14       10  ywml10     2.14e+04 2.80e+12 2.84e+36 	00.80625171	00.05000000	00.36571933
127   B1824-10   cl86       0.2457571181423         19  hlk+04     1.002318E-15        11  hlk+04     3.88e+06 *        *        	00.11692696	00.08967289	00.04484491
128   B1826-17   dls72      0.307132975823           5  hlk+04     5.55174E-15          5  hlk+04     8.77e+05 1.31e+12 7.44e+33 	00.20705048	00.00811898	00.11320442
129   B1829-08   cl86       0.64722271838            3  hlk+04     6.38793E-14          3  hlk+04     1.61e+05 6.51e+12 9.30e+33 	00.15546750	00.01750130	00.02338961
130   B1829-10   cl86       0.330354089443           5  hlk+04     4.20203E-15          5  hlk+04     1.25e+06 *        *        	00.09526943	00.08965998	00.05650260
131   B1831-03   dls72      0.68674444412            4  hlk+04     4.15653E-14          3  hlk+04     2.62e+05 *        *        	00.19810169	00.01516880	00.16043573
132   B1830-08   cl86       0.0852842512617          5  hlk+04     9.170719E-15         3  hlk+04     1.47e+05 8.95e+11 5.84e+35 	00.05585323	00.05000000	00.00000000
133   B1831-04   dls73      0.2901081932010          7  hlk+04     7.1947E-17           6  hlk+04     6.39e+07 *        *        	00.28042908	00.03544186	00.04048151
134   B1832-06   cl86       0.305830097712          17  hlk+04     4.045598E-14        15  hlk+04     1.2e+05  *        *        	00.27457026	00.06070672	00.04840600
135   B1834-04   cl86       0.354236507718           6  hlk+04     1.66095E-15          4  hlk+04     3.38e+06 7.76e+11 1.47e+33 	00.12332175	00.04927341	00.11702325
136   B1834-10   mlt+78     0.56270073614            3  hlk+04     1.179902E-14        16  hlk+04     7.56e+05 2.61e+12 2.61e+33 	00.07229263	00.01004228	00.06644649
137   B1834-06   cl86       1.90588870607            3  hlk+04     7.7204E-16          19  hlk+04     3.91e+07 *        *        	00.21271314	00.14814794	00.05615791
138   B1839+56   skk+80     1.6528618528869         20  hlk+04     1.494818E-15        14  hlk+04     1.75e+07 1.59e+12 1.30e+31 	00.27827265	00.08201614	00.21097147
139   B1838-04   cl86       0.1861488579563          4  ywml10     6.392881E-15        18  ywml10     4.61e+05 1.10e+12 3.91e+34 	00.58937270	00.03179228	00.11184927
140   B1839+09   mlt+78     0.381319294128           3  hlk+04     1.090344E-15        11  hlk+04     5.54e+06 *        *        	00.26406453	00.04308213	00.08847906
141   B1839-04   cl86       1.839944315159          14  hlk+04     5.0876E-16          11  hlk+04     5.73e+07 *        *        	00.46780494	00.03373247	00.03991932
142   B1842-02   cl86       0.507722322118          13  hlk+04     1.674044E-14        11  hlk+04     4.81e+05 *        *        	00.09414833	00.08861686	00.00000000
143   B1841-04   cjlm87     0.991026616395           3  hlk+04     3.914538E-15        16  hlk+04     4.01e+06 *        *        	00.29301106	00.05018406	00.10746076
144   B1841-05   cl86       0.255699268086           8  hlk+04     9.70552E-15          6  hlk+04     4.17e+05 *        *        	00.45702862	00.02314937	00.07072676
145   B1842+14   mlt+78     0.37543337852            3  hlk+04     1.8723E-15           3  hlk+04     3.18e+06 8.47e+11 1.39e+33 	00.33765451	00.12425537	00.05479181
146   B1842-04   cjlm87     0.4865007986             4  hlk+04     1.1326E-14           3  hlk+04     6.81e+05 *        *        	00.17282049	00.04453430	00.08033372
147   B1844-04   dlp70      0.597769151294           3  hlk+04     5.1707239E-14       18  hlk+04     1.83e+05 *        *        	00.25043086	00.01770727	00.05556919
148   B1845-01   smb71      0.65942205053            3  hlk+04     5.25182E-15         14  hlk+04     1.99e+06 *        *        	00.15351566	00.02022359	00.03103915
149   B1845-19   mlt+78     4.30819959857            4  hlk+04     2.328195E-14        17  hlk+04     2.93e+06 *        *        	00.21789228	00.08577271	00.04421889
150   B1846-06   dls72      1.451319471078          11  hlk+04     4.623982E-14        11  hlk+04     4.97e+05 *        *        	00.09523914	00.03893977	00.01354835
151   B1848+13   stwd85     0.3455818980725          4  hlk+04     1.492424E-15         4  hlk+04     3.67e+06 7.27e+11 1.43e+33 	00.30749249	00.08908524	00.07931468
152   B1848+04   bbf84      0.284697472498           3  hlk+04     1.089018E-15        17  hlk+04     4.14e+06 *        *        	00.10464366	00.21561381	00.10052323
153   B1848+12   stwd85     1.20533328456           11  hlk+04     1.15199E-14          8  hlk+04     1.66e+06 *        *        	00.33374458	00.13516720	00.00000000
154   B1849+00   cjlm87     2.18015517754           15  hlk+04     9.69549E-14         15  hlk+04     3.56e+05 *        *        	00.09750753	00.06732661	00.01688230
155   B1851-14   mlt+78     1.146594847118          14  hlk+04     4.16118E-15         10  hlk+04     4.37e+06 *        *        	00.24500364	00.06512722	00.00831978
156   B1853+01   wcd91      0.26749960987            7  hlk+04     2.083598E-13         6  hlk+04     2.03e+04 *        *        	00.56738647	00.18120218	00.06065457
157   B1855+02   cl86       0.415823055263           7  hlk+04     4.027190E-14         6  hlk+04     1.64e+05 *        *        	00.15914778	00.02708218	00.01874487
158   B1855+09   srs+86      0.005362                0  vbc+09     1.784055E-20        18  vbc+09     4.76e+09 3.09e+08 4.46e+33 	00.11711303	00.05000000	00.11132287
159   B1857-26   vl70       0.6122092044383          7  hlk+04     2.04534E-16          5  hlk+04     4.74e+07 3.56e+11 3.47e+31 	00.32191771	00.03547112	00.18141596
160   B1859+01   stwd85     0.2882191593441         10  hlk+04     2.357457E-15        11  hlk+04     1.94e+06 *        *        	00.12745054	00.15756011	00.07592241
161   B1859+03   dlp70      0.65540023949            4  hlk+04     7.4593E-15           4  hlk+04     1.39e+06 *        *        	00.31049928	00.01742557	00.12372372
162   B1859+07   cjlm87     0.64398866351            4  hlk+04     2.2872E-15           3  hlk+04     4.46e+06 *        *        	00.23488503	00.05723841	00.07241222
163   B1900+05   ht74       0.7465773564336         17  hlk+04     1.2875167E-14       12  hlk+04     9.19e+05 *        *        	00.25001978	00.04594437	00.08974213
164   B1900+06   lh81       0.673503316930          10  ywml10     7.7127E-15           5  ywml10     1.38e+06 2.31e+12 9.97e+32 	00.06451136	00.01862280	00.00000000
165   B1900+01   dls73      0.729303862273           6  hlk+04     4.03305E-15          4  hlk+04     2.87e+06 *        *        	00.09128986	00.01014946	00.08000448
166   B1900-06   dls72      0.43187708466            6  hlk+04     3.4014E-15           3  hlk+04     2.01e+06 *        *        	00.11233813	00.07656888	00.01960653
167   B1903+07   cl86       0.64800005430            7  hlk+04     4.9416E-15           6  hlk+04     2.08e+06 *        *        	00.38460408	00.11697755	00.11049767
168   B1904+06   cl86       0.2672750082591          5  hlk+04     2.135599E-15         4  hlk+04     1.98e+06 7.64e+11 4.42e+33 	00.22338665	00.04476082	00.03410568
169   B1905+39   dth78      1.235757452781           3  hlk+04     5.40707E-16         20  hlk+04     3.62e+07 8.26e+11 1.13e+31 	00.15118422	00.19282446	00.00000000
170   B1907+00   dls73      1.01698836198            4  hlk+04     5.51856E-15         19  hlk+04     2.92e+06 *        *        	00.27482882	00.07628402	00.12981555
171   B1907+02   dls72      0.989831207210           5  hlk+04     5.52533E-15          5  hlk+04     2.84e+06 *        *        	00.24151002	00.11603868	00.17437121
172   B1907+10   dls73      0.2836413311242          9  ywml10     2.63972E-15          3  ywml10     1.7e+06  8.76e+11 4.57e+33 	00.24261489	00.05163849	00.15733182
173   B1907-03   mlt+78     0.504604607817          13  hlk+04     2.18734E-15          8  hlk+04     3.66e+06 *        *        	00.21059088	00.22340273	00.07812762
174   B1907+03   mb75       2.33022282052            7  hlk+04     4.4711E-15           5  hlk+04     8.26e+06 *        *        	00.15184931	00.16244595	00.13564090
175   B1911-04   lvw69b     0.825935803096           9  hlk+04     4.06801E-15          3  hlk+04     3.22e+06 1.85e+12 2.85e+32 	00.10785770	00.01208422	00.03963054
176   B1913+10   ht75b      0.404547474466           4  ywml10     1.525610E-14        17  ywml10     4.2e+05  2.51e+12 9.10e+33 	00.50552439	00.01762971	00.44912779
177   B1913+167  ht75b      1.616231495126           8  hlk+04     4.0550E-16           5  hlk+04     6.32e+07 *        *        	00.24162302	00.16866994	00.08003603
