#	B_name			P0					P1				Age	Bsurf	Edot		Dpi		Cpi
16    B0458+46    dth78      0.638565481517           3  hlk+04     5.582339E-15        17  hlk+04     1.81e+06 1.91e+12 8.46e+32 	00.16600468	00.04882442	00.07466053
17    B0525+21    sr68       3.74559925030            3  ywml10     4.00530E-14         15  ywml10     1.48e+06 1.24e+13 3.01e+31 	00.21462282	00.00388335	00.01918127
18    B0531+21    sr68       0.03304471603           11  lps93      4.22765E-13          4  lps93      1.24e+03 3.78e+12 4.61e+38 	00.52680570	00.06422321	00.04555742
19    J0538+2817  fcwa95     0.13158259911777        11  klh+03     3.6694515E-15       13  klh+03     6.18e+05 7.33e+11 4.94e+34 	00.68553057	00.05168404	00.05850208
20    B0540+23    dls72      0.2459747688901         19  hlk+04     1.5422691E-14       19  hlk+04     2.53e+05 1.97e+12 4.09e+34 	00.32415115	00.01141852	00.13707644
21    B0559-05    mlt+78     0.3959691695432          5  hlk+04     1.302098E-15         5  hlk+04     4.82e+06 7.25e+11 8.25e+32 	00.53481056	00.05262869	00.08126617
22    B0611+22    dls72      0.33499996611           16  hlk+04     5.94494E-14         12  hlk+04     8.93e+04 4.52e+12 6.24e+34 	00.63534038	00.10080084	00.21557408
23    B0626+24    dth78      0.476622836038           4  hlk+04     1.99573E-15          3  hlk+04     3.78e+06 9.87e+11 7.28e+32 	00.26152914	00.04337602	00.07059246
24    B0628-28    lvw69a     1.24448859615            8  hlk+04     7.1229E-15           3  hlk+04     2.77e+06 3.01e+12 1.46e+32 	00.02074171	00.05000000	00.00000000
25    B0656+14    mlt+78     0.384891195054           5  hlk+04     5.500309E-14         3  hlk+04     1.11e+05 4.66e+12 3.81e+34 	00.28352988	00.01346680	00.09500934
26    B0740-28    fss73      0.166762291572          20  hlk+04     1.682112E-14        14  hlk+04     1.57e+05 1.69e+12 1.43e+35 	00.71522986	00.01149916	00.11705098
27    B0809+74    cp68       1.292241446862           3  hlk+04     1.68114E-16         14  hlk+04     1.22e+08 4.67e+11 3.01e+30 	00.15412716	00.02415543	00.06068483
28    B0818-13    vl70       1.2381295438682          8  hlk+04     2.105178E-15         7  hlk+04     9.32e+06 1.63e+12 4.35e+31 	00.30286574	00.06125460	00.04396279
29    B0823+26    cls68      0.53060051169            3  hlk+04     1.70932E-15          9  hlk+04     4.92e+06 9.62e+11 4.50e+32 	00.18266159	00.00315459	00.01386823
30    B0834+06    phbc68     1.2737682915785          7  hlk+04     6.799219E-15         5  hlk+04     2.97e+06 2.98e+12 1.30e+32 	00.16697897	00.10786390	00.03658055
31    B0906-17    mlt+78     0.41625624442166        18  hlk+04     6.695000E-16        17  hlk+04     9.5e+06  5.24e+11 4.07e+32 	00.08126329	00.02582272	00.04541895
32    B0919+06    mlt+78     0.43067709994           13  sha10      1.3617E-14          15  sha10      5.01e+05 2.45e+12 6.73e+33 	00.56631980	00.01476845	00.07768054
33    B0942-13    mlt+78     0.5702641245619          4  hlk+04     4.5256E-17           3  hlk+04     2e+08    1.62e+11 9.54e+30 	00.10003276	00.11637398	00.00000000
34    B0950+08    phbc68     0.2530651649482          9  hlk+04     2.29758E-16          3  hlk+04     1.75e+07 2.44e+11 5.59e+32 	00.14249111	00.02439835	00.05549639
35    B1039-19    mlt+78     1.386368074588           3  hlk+04     9.44850E-16         20  hlk+04     2.32e+07 1.16e+12 1.40e+31 	00.08027322	00.01963765	00.05930764
36    B1133+16    phbc68     1.187913065936           3  hlk+04     3.733837E-15         9  hlk+04     5.04e+06 2.09e+12 8.46e+31 	00.13120967	00.00342561	00.03717530
37    B1237+25    lan69      1.3824491030388         10  hlk+04     9.60049E-16          3  hlk+04     2.28e+07 1.14e+12 1.38e+31 	00.22607680	00.02435914	00.10592951
38    B1254-10    dtws85     0.6173076699955          8  hlk+04     3.62700E-16          7  hlk+04     2.7e+07  *        *        	00.27857365	00.07625190	00.05484676
39    B1259-63    jlm+92     0.07762507773555        16  wjm04      2.2764840E-15       14  wjm04      3.32e+05 *        *        	00.92267587	00.04999429	00.09379318
40    B1541+09    ls69       0.748448416229           6  hlk+04     4.3248E-16           4  hlk+04     2.74e+07 5.75e+11 4.07e+31 	00.15413997	00.06461710	00.10072532
41    B1604-00    vl70       0.42181623382588        13  hlk+04     3.060926E-16         6  hlk+04     2.18e+07 3.64e+11 1.61e+32 	00.10249481	00.02766505	00.05386542
42    B1642-03    ht69       0.387689698034           7  hlk+04     1.780431E-15        17  hlk+04     3.45e+06 8.40e+11 1.20e+33 	00.15085438	00.01322441	00.02716222
43    B1649-23    mlt+78     1.703739137858           5  hlk+04     3.15876E-15          4  hlk+04     8.55e+06 *        *        	00.07893803	00.07255530	00.03250606
44    B1702-19    mlt+78     0.2989874273426         17  hlk+04     4.137877E-15        10  hlk+04     1.14e+06 *        *        	00.44163946	00.04236459	00.11607348
45    B1706-16    lvw69b     0.65303397126            4  hlk+04     6.30985E-15         13  hlk+04     1.64e+06 2.05e+12 8.94e+32 	00.19776439	00.00516603	00.04631407
46    B1737+13    mlt+78     0.803050264794           4  hlk+04     1.451320E-15        12  hlk+04     8.77e+06 1.09e+12 1.10e+32 	00.25627976	00.03417394	00.05452756
47    B1737-30    cl86       0.60686662425            4  ywml10     4.66124E-13         12  ywml10     2.06e+04 *        *        	00.36392401	00.03437804	00.54711587
48    B1821+05    mlt+78     0.7529065430494         10  hlk+04     2.26734E-16          9  hlk+04     5.26e+07 4.18e+11 2.10e+31 	00.16908980	00.02547491	00.09104964
49    B1822-09    dls72      0.769005855083          12  ywml10     5.25018E-14         12  ywml10     2.32e+05 6.43e+12 4.56e+33 	00.30836565	00.00577162	00.03873064
50    B1831-04    dls73      0.2901081932010          7  hlk+04     7.1947E-17           6  hlk+04     6.39e+07 *        *        	00.19374311	00.03221698	00.05749027
51    B1853+01    wcd91      0.26749960987            7  hlk+04     2.083598E-13         6  hlk+04     2.03e+04 *        *        	00.77778032	00.08832048	00.15795352
52    B1904+06    cl86       0.2672750082591          5  hlk+04     2.135599E-15         4  hlk+04     1.98e+06 7.64e+11 4.42e+33 	00.15294710	00.05189174	00.05283213
53    B1911-04    lvw69b     0.825935803096           9  hlk+04     4.06801E-15          3  hlk+04     3.22e+06 1.85e+12 2.85e+32 	00.15256841	00.03896709	00.03287803
54    B1914+13    ht74       0.28182240740            5  hlk+04     3.6491E-15           5  hlk+04     1.22e+06 *        *        	00.08785579	00.06018285	00.05351056
55    B1915+13    smb71      0.194630982798           4  hlk+04     7.19782E-15          3  hlk+04     4.28e+05 1.20e+12 3.85e+34 	00.37063775	00.02685694	00.07330168
56    B1916+14    ht74       1.18103329730            9  hlk+04     2.123644E-13         9  hlk+04     8.81e+04 *        *        	00.25783250	00.00783472	00.15395051
57    B1919+21    hbp+68     1.3373021601895          9  hlk+04     1.348207E-15         8  hlk+04     1.57e+07 1.36e+12 2.22e+31 	00.16983345	00.03417261	00.10073081
58    B1929+10    lvw68      0.226517635038           5  hlk+04     1.157426E-15        16  hlk+04     3.1e+06  5.18e+11 3.93e+33 	00.66610991	00.00312461	00.01798760
59    B1933+16    dl70       0.3587384107696          6  hlk+04     6.0025237E-15       15  hlk+04     9.47e+05 1.48e+12 5.13e+33 	00.21343233	00.00909092	00.09692303
60    B1935+25    dtws85     0.20098020244218        17  hlk+04     6.429167E-16        13  hlk+04     4.95e+06 3.64e+11 3.12e+33 	00.34009406	00.05508161	00.04339198
61    B1937-26    mlt+78     0.4028579088754          3  hlk+04     9.561486E-16        18  hlk+04     6.68e+06 6.28e+11 5.77e+32 	00.37275593	00.13412110	00.00000000
62    B1944+17    vl70       0.4406184769108          8  hlk+04     2.4092E-17           4  hlk+04     2.9e+08  1.04e+11 1.11e+31 	00.24610241	00.03354038	00.15829359
63    B1946+35    dl70       0.717311174076           4  hlk+04     7.06120E-15          3  hlk+04     1.61e+06 2.28e+12 7.55e+32 	00.20663878	00.05132324	00.08122725
64    B1952+29    dlp70      0.4266767865302          4  hlk+04     1.711E-18            3  hlk+04     3.95e+09 1.95e+10 4.44e+29 	00.08883430	00.01155217	00.07948889
65    B2000+40    stwd85     0.9050668203089         10  hlk+04     1.738783E-15         8  hlk+04     8.25e+06 1.27e+12 9.24e+31 	00.04740766	00.07235014	00.10799910
66    B2011+38    stwd85     0.2301936138595         10  hlk+04     8.851045E-15         8  hlk+04     4.12e+05 1.44e+12 2.86e+34 	00.59308763	00.03167571	00.22799779
67    B2016+28    csl68      0.5579534804225          7  hlk+04     1.481058E-16        16  hlk+04     5.97e+07 2.91e+11 3.36e+31 	00.07536432	00.02366377	00.04159261
68    B2020+28    fss73      0.3434021577860         13  hlk+04     1.894195E-15        13  hlk+04     2.87e+06 8.16e+11 1.85e+33 	00.16837135	00.00419497	00.06597796
69    B2021+51    dl70       0.529196917808          17  hlk+04     3.06337E-15          5  hlk+04     2.74e+06 1.29e+12 8.16e+32 	00.28962559	00.01396831	00.00000000
70    B2045-16    tv68       1.961572303613          12  hlk+04     1.095816E-14         4  hlk+04     2.84e+06 4.68e+12 5.70e+31 	00.16125301	00.01305542	00.04708351
71    B2110+27    skk+80     1.2028517540847         12  hlk+04     2.622965E-15         9  hlk+04     7.27e+06 1.79e+12 5.92e+31 	00.30965510	00.06893496	00.07710759
72    B2111+46    dl70       1.014684793189           5  hlk+04     7.14612E-16         12  hlk+04     2.25e+07 8.61e+11 2.69e+31 	00.25553806	00.01784595	00.10498475
73    B2154+40    fss73      1.525265633965          12  hlk+04     3.43256E-15          7  hlk+04     7.04e+06 2.31e+12 3.82e+31 	00.24573359	00.04452714	00.04989706
74    B2303+30    lan69      1.575886338359           8  hlk+04     2.89250E-15          5  hlk+04     8.63e+06 2.16e+12 2.91e+31 	00.22580067	00.02618123	00.04592098
75    B2306+55    dls72      0.4750676748022         10  hlk+04     1.99491E-16         10  hlk+04     3.77e+07 3.11e+11 7.32e+31 	00.17132939	00.05941761	00.09712090
76    B2310+42    dth78      0.3494336821331          5  hlk+04     1.123699E-16        19  hlk+04     4.93e+07 2.00e+11 1.03e+32 	00.11195476	00.01795025	00.06288025
77    B2319+60    dlp70      2.256488426824           5  hlk+04     7.03689E-15          4  hlk+04     5.08e+06 4.03e+12 2.42e+31 	00.23697031	00.01428511	00.11864966
78    B2334+61    dtws85     0.495369868028           5  ymw+10     1.934498E-13         8  ymw+10     4.06e+04 9.91e+12 6.28e+34 	00.67551660	00.08606161	00.14808084
79    B2351+61    dbtb82     0.944783886655          11  hlk+04     1.626279E-14         9  hlk+04     9.2e+05  3.97e+12 7.61e+32 	00.10897136	00.02562563	00.02285436
