Total Power only
 Time (s)               Data...
  5.79763764E-05  27.423912
  0.000115952753  9.94752789
  0.000173929133  15.3157978
  0.000231905506  15.5559244
  0.000289881864  12.6743975
  0.000347858266  11.0219955
  0.000405834639  13.1790714
  0.000463811011  6.96425104
  0.000521787384  20.2974224
  0.000579763728  14.2494698
  0.00063774013  7.68463326
  0.000695716531  8.53932381
  0.000753692875  5.25894022
  0.000811669277  15.9303608
  0.000869645621  10.0329971
  0.000927622023  14.033762
  0.000985598424  20.0084553
  0.00104357477  10.4074326
  0.00110155111 -1.7576611
  0.00115952746  21.2090912
  0.00121750392  11.8726158
  0.00127548026  13.2075615
  0.0013334566  13.9279432
  0.00139143306  23.8749123
  0.00144940941  12.0598345
  0.00150738575  17.7170715
  0.00156536209  3.73677731
  0.00162333855  8.05906868
  0.0016813149  18.9706173
  0.00173929124  18.5676918
  0.00179726759  21.1276932
  0.00185524405  12.2470522
  0.00191322039  21.5550385
  0.00197119685  4.35134029
  0.00202917308  1.86866832
  0.00208714954  21.2375813
  0.002145126  14.8599625
  0.00220310222  11.7952871
  0.00226107868  30.6269665
  0.00231905491  26.4104939
  0.00237703137  33.4026756
  0.00243500783  21.7422562
  0.00249298406  13.1017427
  0.00255096052  19.7683277
  0.00260893698  16.2233982
  0.00266691321  20.3828907
  0.00272488967  16.3821259
  0.00278286613  18.7304897
  0.00284084235  24.09062
  0.00289881881  22.5155468
  0.00295679504  14.8355427
  0.0030147715  2.16577506
  0.00307274796  10.1388159
  0.00313072419  28.7588577
  0.00318870065  5.39324856
  0.00324667711  24.0092201
  0.00330465334  21.8236542
  0.0033626298  17.2368164
  0.00342060626  6.21944952
  0.00347858248  1.01804781
  0.00353655894  18.1159267
  0.00359453517  13.2075615
  0.00365251163  32.9753304
  0.00371048809  19.8497276
  0.00376846432  17.3955441
  0.00382644078  5.12463188
  0.00388441724  13.1790714
  0.0039423937  5.49906778
  0.00400036993  24.1964378
  0.00405834615  35.3766022
  0.00411632285  29.1577129
  0.00417429907  18.0874367
  0.0042322753  11.8726158
  0.00429025199  21.262001
  0.00434822822  0.374995023
  0.00440620445  29.2146912
  0.00446418114  40.6553345
  0.00452215737  22.7312546
  0.00458013359  16.5693436
  0.00463810982  10.781868
  0.00469608651  11.6609783
  0.00475406274  13.8750334
  0.00481203897  31.6118946
  0.00487001566  26.8134193
  0.00492799189  18.6775799
  0.00498596812  25.6372013
  0.00504394481  24.2493477
  0.00510192104  33.4026756
