Total Power only
 Time (s)               Data...
  0.000634810596  0.0272983909
  0.00126962119  0.0170595869
  0.00190443185  0.0545967817
  0.00253924238  0.0477759987
  0.00317405304  0.0784924105
  0.00380886369  0.0853131935
  0.00444367435  0.0887312144
  0.00507848477  0.0955519974
  0.00571329566  0.0682536066
  0.00634810608  0.0853131935
  0.0069829165  0.105790801
  0.00761772739  0.174059659
  0.00825253781  0.14674601
  0.0088873487  0.0955519974
  0.00952215958  0.119447626
  0.0101569695  0.112626843
  0.0107917804  0.112626843
  0.0114265913  0.0853131935
  0.0120614013  0.0716716275
  0.0126962122  0.0614328235
  0.013331023  0.105790801
  0.013965833  0.0682536066
  0.0146006439  0.0614328235
  0.0152354548  0.0511940196
  0.0158702657  0.0511940196
  0.0165050756  0.0819104314
  0.0171398856  0.0784924105
  0.0177746974  0.0819104314
  0.0184095073  0.0784924105
  0.0190443192  0.112626843
  0.0196791291  0.0989700183
  0.0203139391  0.102388039
  0.0209487509  0.0716716275
  0.0215835609  0.0614328235
  0.0222183708  0.0716716275
  0.0228531826  0.0819104314
  0.0234879926  0.119447626
  0.0241228025  0.12968643
  0.0247576144  0.0853131935
  0.0253924243  0.0887312144
  0.0260272343  0.0955519974
  0.0266620461  0.0750743896
  0.027296856  0.0784924105
  0.027931666  0.0853131935
  0.0285664778  0.0989700183
  0.0292012878  0.0716716275
  0.0298360977  0.109208822
  0.0304709096  0.0819104314
  0.0311057195  0.0443579778
  0.0317405313  0.0853131935
  0.0323753394  0.109208822
  0.0330101512  0.109208822
  0.0336449631  0.119447626
  0.0342797711  0.126268402
  0.034914583  0.136507213
  0.0355493948  0.187701225
  0.0361842029  0.197940037
  0.0368190147  0.211596861
  0.0374538265  0.153566793
  0.0380886383  0.174059659
  0.0387234464  0.293507278
  0.0393582582  0.464148939
  0.0399930701  0.641626596
  0.0406278782  0.80204469
  0.04126269  0.91467154
  0.0418975018  0.91467154
  0.0425323099  0.904432774
  0.0431671217  0.839581907
  0.0438019335  0.706477463
  0.0444367416  0.672343016
  0.0450715534  0.655283451
  0.0457063653  0.590432584
  0.0463411734  0.569954991
  0.0469759852  0.610910177
  0.047610797  0.706477463
  0.0482456051  0.798626661
  0.0488804169  0.924895108
  0.0495152287  1.
  0.0501500368  0.945387959
  0.0507848486  0.815686285
  0.0514196604  0.651865423
  0.0520544685  0.532417774
  0.0526892804  0.416372925
  0.0533240922  0.34129855
  0.0539589003  0.259388119
  0.0545937121  0.180880442
  0.0552285239  0.14674601
  0.055863332  0.150164038
  0.0564981438  0.136507213
  0.0571329556  0.119447626
  0.0577677637  0.105790801
  0.0584025756  0.102388039
  0.0590373874  0.0750743896
  0.0596721955  0.0272983909
  0.0603070073  0.02388037
  0.0609418191  0.0409552157
  0.0615766272  0.0375371948
  0.062211439  0.0955519974
  0.0628462508  0.0409552157
  0.0634810627  0.0307164118
  0.0641158745  0.0375371948
  0.0647506788  0.0614328235
  0.0653854907  0.0477759987
  0.0660203025  0.0989700183
  0.0666551143  0.0580148026
  0.0672899261  0.0102388039
  0.0679247379  0.0170595869
  0.0685595423  0.
  0.0691943541  0.02388037
  0.0698291659  0.02388037
  0.0704639778  0.02388037
  0.0710987896  0.0341191739
  0.0717336014  0.0307164118
  0.0723684058  0.00682078302
  0.0730032176  0.0204776078
  0.0736380294  0.0409552157
  0.0742728412  0.0375371948
  0.074907653  0.0648355857
  0.0755424649  0.0102388039
  0.0761772767  0.0716716275
  0.076812081  0.0819104314
  0.0774468929  0.0648355857
  0.0780817047  0.0409552157
  0.0787165165  0.0511940196
  0.0793513283  0.0716716275
  0.0799861401  0.0853131935
  0.0806209445  0.0887312144
  0.0812557563  0.0648355857
  0.0818905681  0.0921492353
  0.08252538  0.105790801
  0.0831601918  0.12968643
  0.0837950036  0.0819104314
  0.084429808  0.0921492353
  0.0850646198  0.102388039
  0.0856994316  0.0921492353
  0.0863342434  0.14674601
  0.0869690552  0.136507213
  0.0876038671  0.109208822
  0.0882386714  0.0887312144
  0.0888734832  0.0853131935
  0.0895082951  0.105790801
  0.0901431069  0.0887312144
  0.0907779187  0.0443579778
  0.0914127305  0.0307164118
  0.0920475349  0.0648355857
  0.0926823467  0.0819104314
