Stokes I Q U V
 Time (s)               Data...
  0.000199999995 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07
 -7.36510685E-07
  0.00039999999 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.000600000028 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07
 -7.36510685E-07
  0.00079999998 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00100000005 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00120000006 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00139999995 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00159999996 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00179999997 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00200000009 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00219999999 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00240000011 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00260000001 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.0027999999 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00300000003 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00319999992 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00340000005 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00359999994 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00380000006 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00400000019 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00419999985 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00439999998 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.0046000001 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00480000023 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00499999989 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00520000001 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00540000014 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.0055999998 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00579999993 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00600000005 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00620000018 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00639999984 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
  0.00659999996 -1.36338358E-05 -1.80248492E-06 -8.06060314E-07 -7.36510685E-07
