Stokes I Q U V
 Time (s)               Data...
  0.00064391637  0.00232914346  0.00861984957 -0.000183968819  0.00315926364
  0.00128783274  0.00615186337  0.0036299054 -0.00911419652 -0.00860000774
  0.00193174917 -0.00374026224  0.000178620525 -0.0021335925  0.00616967026
  0.00257566548 -0.00442209234 -0.00822167657  0.00223641749  0.00991918426
  0.00321958191 -0.00050995237 -0.00285032368  0.00126636098  0.00447969045
  0.00386349834 -0.00388557045 -0.00422153482  0.00404814119 -0.00617092056
  0.00450741453 -0.00926196855  0.00147913164  0.00274997693  0.0108991228
  0.00515133096 -0.00422089687 -0.00516110333 -0.0049201278  0.00290908851
  0.00579524739 -0.00583046302  0.00278894533  0.00335864001 -0.000500975526
  0.00643916382  0.00716901943  0.000679103308  0.005108546  0.00581984036
  0.00708308024 -0.000957054086  0.00279824808  0.00537008094  0.0144597078
  0.00772699667  0.0119194752 -0.00231076987 -0.000749835162 -0.0059508495
  0.00837091263  0.000328363356  0.00293964846 -0.00160101231  0.00595998019
  0.00901482906 -0.00021933626 -0.00174144737 -0.00103990117  0.0037592689
  0.00965874549  0.00258622714 -0.000911650597  0.00349654024 -0.00216085138
  0.0103026619 -0.00305843214  0.0112897111 -0.0101508256  0.00618939381
  0.0109465783  0.000551914214  0.000708871812  0.012336419  0.000579656684
  0.0115904948 -0.00798772834 -0.00376012339 -0.00656066462  0.00372916483
  0.0122344112 -0.000800568494  0.000119083539  0.00447610719  0.000389689609
  0.0128783276 -0.00218658382 -0.000801879272 -0.00620402629  0.000409412984
  0.0135222441  0.00147965027 -0.00336010917 -5.08237863E-05  0.00514924619
  0.0141661605  0.0181677211  0.0025582395  0.00627832022  0.00196963409
  0.0148100769 -0.000275223982 -0.0115817953  0.00712949736  0.00676967576
  0.0154539933  0.00198263978 -0.000130227592  0.00667775515  0.00257898192
  0.0160979088  0.0035363182  0.00251916843 -0.000821162888  0.00862989947
  0.0167418253 -0.00375143974  0.013498161 -0.00353161525  0.00551983761
  0.0173857417  0.00177026645 -0.0031517297 -0.000359910453  0.00357968267
  0.0180296581  0.000339540886 -0.00390152377  0.00445708632 -0.00276085665
  0.0186735746 -0.00422089687  0.00339919957  0.00622601341  0.00787937362
  0.019317491  0.00493351091 -0.004911792 -0.00259008957  0.00281981449
  0.0199614074  0.00083135278 -0.0124301976 -0.0140928691  0.00059938
  0.0206053238  0.00367044867 -0.0109603778  0.00587888528 -0.004760182
  0.0212492403  0.00971749984 -0.00865145866 -0.00427342346 -0.00212036679
  0.0218931567  0.00361456093 -0.00214146147 -0.00730247283  0.00593921868
  0.0225370731 -0.00913901534  0.00898823421  0.00183698256 -0.00593008846
  0.0231809895  0.00147965027 -0.000801879272  0.00485652173 -0.00217019417
  0.023824906 -0.00178419228 -0.0013116647 -0.00543368701  0.00182949449
  0.0244688224  0.00610715291 -0.00238147005  0.00726739736  0.00518973125
  0.0251127388 -0.00393028045 -0.00572112296  0.00658740709 -0.00245047337
  0.0257566553 -0.00581928529  0.00748864654  0.00625929935 -0.0081505226
  0.0264005717  0.00223972322 -0.000930255861 -0.00176268839 -0.0138900187
  0.0270444881  0.000853707897  0.00569881545  0.00556979841 -0.00176015601
  0.0276884045 -0.0014935761  0.0066886181  0.000919232843  0.00391913205
  0.028332321  0.000719577365 -0.0102217468 -0.000383686362  0.000969971472
  0.0289762374 -0.000733503257  0.00646907557 -0.0049819448 -0.00905053038
  0.0296201538  0.00984045211 -0.0125306658  0.00665873475  0.0112198871
  0.0302640703  0.00789556  0.00997989718 -0.000312358665  0.00146928371
  0.0309079867 -0.00163888419  0.00778819202  0.00280703907  0.00595998019
  0.0315519013 -0.00220893882  0.00159820565 -0.00360294292 -0.00534046395
  0.0321958177  0.0084656151  0.00520949624 -0.00159150199  0.00105924555
  0.0328397341 -0.000688793079 -0.00303079514  0.0052179154  0.00414958363
  0.0334836505  0.000294830708  0.00101958052  0.000695739407 -0.00293006236
  0.034127567 -0.00289076893  0.00102888315 -0.00392153999 -0.00930070598
  0.0347714834 -0.00963082723 -0.000130227592  0.00685845222  0.00647901557
  0.0354153998 -0.0067134886  0.00336943101 -0.00602332922 -0.00280030328
  0.0360593162  0.0078173168 -0.00767095946  0.00508001493 -0.00331103452
  0.0367032327  0.0123889325 -0.00424014032  0.00232676603  0.000529829238
  0.0373471491 -0.000800568494  0.000148852036  0.00236956263  0.000389689609
  0.0379910655  0.0117294574 -0.0193104409  0.00399583392  0.000179999217
  0.038634982  0.00296626356 -0.00648021931 -0.0149630671  0.00199973816
  0.0392788984  0.0030333288  0.0025694028 -0.00534333847  0.00578973629
  0.0399228148  0.00417343806 -0.00204099272  0.00880807545 -0.00092035631
  0.0405667312  0.000373073533  0.000119083539 -0.0046633482 -0.00273075257
  0.0412106477  0.00351396319 -0.00526157161 -0.000293337944  0.00226963661
  0.0418545641  0.00179262145 -0.00745141646 -0.00427342346 -0.00116015074
  0.0424984805  0.00650954479 -0.00533041125  0.00421932759  0.013939634
  0.043142397  0.00764965406 -0.00578066008 -0.00565242535  0.00436965469
  0.0437863134 -0.00640051765  0.00856961496  0.00475666299 -0.00721003022
  0.0444302298 -0.000230513804 -0.00318149826  0.00518938433  0.00180977106
  0.0450741462 -0.000968231645 -0.00238147005 -0.00115402543 -0.00364010292
  0.0457180627 -0.00458975555  0.0102292085 -0.00892398879  0.0102295671
  0.0463619791  0.00299979607  0.00625883555  0.00185600319 -0.007930452
  0.0470058955  0.00531354733  0.00246893405 -0.0021811442  0.00467900001
  0.047649812 -0.00541689387  0.0030884908 -0.00195289566  0.00374992634
  0.0482937284 -0.0112739261 -0.00716117397  0.00275948737 -0.00615015952
  0.0489376448 -0.000174626082 -0.00120189344  0.00171810307  0.0015191111
  0.0495815612 -0.00634462992 -0.00294148969 -0.0114632547  0.000309758121
  0.0502254777  0.00467642769 -0.00293032662  0.00407667225 -0.00206015864
  0.0508693941  0.00444169901  0.00499925623 -0.000112641123 -0.00836021267
  0.0515133105 -0.00628874218 -0.00805050787  0.000610146148  0.00142983708
  0.0521572269 -0.0114415893 -0.0015609758  5.85453417E-05  0.00423989585
  0.0528011434 -0.00292430166  0.00578812137  0.00357737835  0.00239939569
  0.0534450598  0.0035474957  0.00293964846  0.00253599393  0.00164990814
  0.0540889762 -0.00832305476  0.0054885759 -0.00665101316 -0.00634012651
  0.0547328927  0.0100863585  0.00527833588 -0.00216212356 -0.00331103452
  0.0553768091 -0.00618814398  0.00525973039 -0.00043123815  0.000389689609
  0.0560207255 -0.0194000006  0.00423829909  0.00447610719  0.00817937683
  0.0566646419  0.00502293138  0.00409875903 -0.00203373376 -0.00707092835
  0.0573085584 -0.00154946384 -0.000200927767  0.00582657801  0.00440910133
  0.0579524748 -0.00682526408 -0.00428107195  0.00186551362 -0.00224078307
