Stokes I Q U V
 Time (s)               Data...
  0.000829999975  2.03186989  3.07579064  1.18705964 -1.02522993
  0.00165999995  0.445743531  3.09894776  1.6043582 -1.26856112
  0.0024900001 -0.53946501  0.504079163  2.20653081 -0.666046977
  0.0033199999 -0.272390395 -0.607884884  2.27621722 -0.781898856
  0.00414999994 -0.0290557649 -0.20242326  0.654163539 -0.538567722
  0.0049800002 -0.816925824 -0.723884225 -1.06012213 -0.202639699
  0.00581 -1.00239432 -2.06763244 -1.83651078 -1.00197506
  0.0066399998  0.561475873 -1.97500455 -2.70513129 -1.55797923
  0.00747000007  0.874546647 -2.18341732 -4.16485691 -1.32627559
  0.00829999987  1.60455048 -2.33393764 -4.52394676 -0.619748533
  0.00913000014  3.34201908 -0.862826109 -1.72050345 -0.480641812
  0.0099600004  2.86721992  0.37671575  0.619320333 -0.260565609
  0.0107899997  1.70841289 -0.167687774  0.179476097 -1.85923624
  0.01162  0.272145033 -0.237373143 -1.97547364 -1.96346068
  0.0124500003 -0.0646657124  1.53520811 -2.54321289 -0.608121097
  0.0132799996  1.36121595  2.12592554 -1.16465175 -0.110042796
  0.0141099999  1.89388132  0.689549446  0.295073569 -0.596493602
  0.0149400001 -0.110661894  0.0523035601  1.56951499 -0.480641812
  0.0157699995 -3.30813837  0.0986175239  1.96344829 -0.805153787
  0.0165999997 -3.86306  0.573550105  0.411080927 -0.851452231
  0.01743 -2.63600063  0.22619535 -0.249300286 -0.596493602
  0.0182600003 -0.308000356  0.295666307  1.05957448 -0.388044894
  0.0190900005 -0.202654257 -0.283687115 -0.0176954493  0.700919986
  0.0199200008 -0.852535784  0.538814604 -1.31509244  1.37277603
  0.0207499992 -1.51280355  0.469343662 -1.52374172  1.10618997
  0.0215799995 -1.45493734  0.37671575 -1.46553314  1.05989158
  0.0224099997 -0.50385505  1.47710121 -1.69754791  0.886113822
  0.02324 -0.667067289  0.770598888 -1.48889852  0.816771805
  0.0240700003 -0.724933445 -0.0287458804  0.932089329  1.32647765
  0.0249000005 -0.16852805  0.237773836  2.380337  0.631366611
  0.0257300008  0.665338218  0.909540772  1.54614961 -0.515524209
  0.0265599992  0.0169404149  0.631442547 -0.909681499 -0.805153787
  0.0273899995 -0.144788086 -1.19881678 -1.92915273 -0.364789963
  0.0282199997 -0.677453518 -2.31078076 -2.0332725 -0.0753718093
  0.02905 -0.920788169 -0.225794658 -1.92915273  0.341737062
  0.0298800003 -0.609201133  0.689549446 -2.23003411  0.0404800177
  0.0307100005  0.284015  0.260930836 -2.55469084 -0.0404894166
  0.0315399989  0.0406803787 -1.32618022 -2.50836968  0.538769722
  0.0323700011 -0.619587362 -1.95184755 -1.54669726  0.353364527
  0.0331999995 -0.736803472 -1.74322033 -0.515748322  0.376408041
  0.0340300016 -0.655197322 -0.156109288 -0.608390272  1.27996778
  0.03486 -2.00985909  0.538814604 -0.121815145  1.10618997
  0.0356899984 -2.54252458  0.22619535  1.07146215  0.49225986
  0.0365200005 -0.944528162  1.15290344  0.109789692  1.02522051
  0.037349999 -0.0869219303  1.36131632 -1.79018986  1.22204185
  0.0381800011  0.0288103968 -0.12137381 -2.05663776  0.260556221
  0.0390099995  0.561475873 -1.03650343 -1.29172707 -0.318491518
  0.0398400016 -0.573591173 -0.283687115 -1.92915273 -0.411299825
  0.04067 -1.90599668 -0.283687115 -4.3152976 -0.202639699
  0.0414999984 -1.83626056 -0.272108614 -3.96768522  0.828187883
  0.0423300005 -1.89412665  0.735863388 -2.75145245  1.07151902
  0.043159999 -1.36146128  1.118168 -1.84798849 -0.0984153301
  0.0439900011 -0.920788169  0.249352336 -1.01380122 -0.88612318
  0.0448199995 -0.619587362  0.596707046  0.0401032791 -0.94404912
  0.0456500016  0.0866765603  0.0407250673  1.48835087 -0.990347564
  0.04648 -0.91040194  0.38829422  1.21042502 -0.0867878646
  0.0473099984 -1.48906362  2.02171922  0.0749464855  1.76662993
  0.0481400006  0.214278862  2.53138733 -0.99084568  2.33426166
  0.048969999  2.71587753 -0.167687774 -0.330464453  0.156331852
  0.0498000011  2.61201525 -2.38068056 -0.341942221 -0.631376028
  0.0506299995  2.08973598 -3.59663653  1.03661895  0.388035506
  0.0514600016  0.816680491 -2.64677143  1.55803728  2.1488564
  0.05229  0.94428277 -1.3724941  0.851335108  2.3921876
  0.0531199984  2.13721609 -1.523229 -0.0640164167  1.02522051
  0.0539500006  1.76627898 -0.12137381  0.422558695 -0.0984153301
  0.054779999 -0.308000356  1.54678667 -0.040650975 -0.457598269
  0.0556100011 -1.02613425  0.677970946 -0.16813612 -0.133297727
  0.0564399995 -0.0409257486  0.631442547  0.642685771  0.191214234
  0.0572700016  0.78107053  1.78993499  1.63879156  0.0290639624
  0.0581  1.75440907  0.573550105  1.47687316 -0.897750676
  0.0589299984  2.48441291 -1.38407266  0.677528977 -1.33790302
  0.0597600006  1.76627898 -0.318422586  1.23338056 -1.27997708
  0.060589999  1.06001508  1.10658956  1.80111992 -0.341746449
  0.0614200011  0.711334348  0.82849133  1.1058954 -0.144713774
  0.0622499995  0.769200563  0.955854714 -0.295621246 -0.723972917
  0.0630799979  1.37160218 -0.445785999 -0.307099015 -1.53493571
  0.06391  2.5304091 -2.3573091 -0.52722609 -1.69708598
  0.0647400022  2.77374387 -1.40722966 -1.52374172 -1.68545854
  0.0655699968  3.37614536 -0.45736447 -2.97157955 -1.25693357
  0.066399999  4.02454329 -0.445785999 -3.09906459  0.156331852
  0.0672300011  3.23667312 -1.88216221 -2.23003411  1.39581954
  0.0680600032  3.14468074 -2.73961377 -2.23003411  1.05989158
  0.0688899979  2.80935383 -2.80908465 -1.59301829  0.0984059349
  0.06972  1.73066914 -3.22612476 -0.330464453 -0.94404912
  0.0705500022  0.57334584 -2.17205334  0.399603188 -1.10619938
  0.0713799968 -0.805055857  0.249352336 -0.284143478  1.15269983
  0.072209999 -1.33772135  0.423029691 -2.06811571  2.0446322
  0.0730400011 -0.944528162 -3.11012554 -2.32308578  2.26470828
  0.0738700032  0.57334584 -4.11809731 -1.01380122  1.89410925
  0.0746999979  2.12534595 -1.43038654 -0.110337384  0.700919986
  0.07553  2.29894447  1.37289488  0.897656083 -0.15634124
  0.0763600022  1.47694826  1.45394433  0.364759982 -0.364789963
  0.0771899968  1.09414124  0.469343662  0.0634687245 -0.341746449
  0.078019999  0.816680491 -0.272108614  0.0519909598 -0.527151644
  0.0788500011 -0.272390395  1.48867977  1.3145448  0.631366611
  0.0796800032 -0.990524292  2.91369176  0.272118032  0.561813235
  0.0805099979 -1.32733512  2.12592554 -1.40773439 -0.133297727
  0.08134 -0.920788169  0.214402437 -1.6278615 -0.110042796
  0.0821700022 -0.445988894 -0.306844085 -1.14128637 -0.434343338
  0.0829999968 -0.481598824  0.39987272  0.225797072  0.353364527
  0.083829999 -0.736803472  1.47710121  0.700484514  1.62752318
  0.0846600011 -0.296130359  1.30342388 -0.863360524  0.469216347
  0.0854900032  0.108932778  1.095011 -2.02179456 -0.990347564
  0.0863199979 -0.445988894  1.0600611 -1.06012213 -0.376417428
  0.08715 -0.862922013  0.747441888 -0.0525386557  0.758845925
  0.0879800022 -0.794669628 -0.225794658  1.68511248  1.26855171
  0.0888099968 -1.06026042 -0.549992442  1.62731373  1.59285223
  0.089639999 -0.828795791 -0.538413942  0.37623772  1.31485009
  0.0904700011  0.341881186 -0.434207499  1.03661895  0.0404800177
  0.0913000032  0.920542836 -0.677570224  2.1950531 -0.457598269
  0.0921299979  1.52294445  0.0870390311  0.399603188  0.515514791
  0.09296  2.00961375  1.141325 -1.90578723  1.24529672
  0.0937900022  1.70841289  0.284087807 -1.12980855  0.642994106
  0.0946199968  1.26773977 -0.747041166  0.56152159 -0.364789963
  0.095449999  1.03627515 -1.62743533  0.422558695 -0.781898856
  0.0962800011 -0.16852805 -1.84742665  0.0519909598 -0.469225734
  0.0971100032 -0.110661894 -2.60045743  1.00177574 -0.503896713
  0.0979399979  0.248405069 -1.56954288  1.27970159 -0.608121097
  0.09877 -0.180398032  1.00216866  0.677528977  0.457588881
  0.0996000022 -0.272390395  1.90571988  0.457401901  0.944039702
  0.100429997  1.00214899  0.550393105 -0.457949609  1.72033155
  0.101259999  1.69654286 -1.30302322 -0.735875428  2.28796315
  0.102090001  2.149086 -0.89756155 -0.376785427  1.44232941
  0.102920003  3.26041293  0.0175680853 -0.0754941776  1.03684807
