Stokes I Q U V
 Time (s)               Data...
  0.00184200006  2.53361893  11.3656607 -14.9629784 -3.20641398
  0.00368400011 -17.5585041 -8.28411865  12.9664154  4.02437592
  0.00552600017 -11.7058687  7.33643246  9.6549654 -9.88524628
  0.00736800022 -13.3072948  9.81922817  15.5605412 -7.51138163
  0.00920999981 -6.24120712  6.01148367  7.39166927  7.94342232
  0.0110520003  19.9181767  2.20275092 -13.637558  4.96300268
  0.0128939999  8.43578339  8.38452625 -1.55018985 -2.54376602
  0.0147360004 -6.02658319 -13.4721823  8.82631588  0.436653614
  0.016578 -6.46408606  0.160945863  7.72249889 -9.33328915
  0.0184199996 -20.9347076  14.5663013  11.1998882  6.06691694
  0.0202619992 -0.776546001  16.3876114 -12.6996822  16.4987602
  0.0221040007 -8.12329578 -3.26117873  22.9564266  5.84628391
  0.0239460003  10.9782543 -2.26845622  9.76524258 -8.94661999
  0.0257879999  7.61030579  4.29992723  13.6280746  4.52098799
  0.0276299994  18.8120365 -4.80662251  10.3166256 -7.62207222
  0.0294720009  1.32016695  9.1577425  29.3587723  15.8368597
  0.0313140005 -10.830862 -7.18065357  8.9365921  1.43062544
  0.0331560001 -0.446354955 -4.31026125  2.64452291  0.933265567
  0.0349979997  9.92989731 -0.114920296  13.0766916  19.5345249
  0.0368399993 -11.5490274  7.99791765  2.0374763 -4.19963789
  0.0386819988 -0.611450493 -5.85570478 -0.390709966  5.57030487
  0.0405239984 -4.97822666  4.29992723  10.0404091  1.65125883
  0.0423660018 -17.7318554  9.43360806  3.03101611 -2.37847805
  0.0442080013 -10.8803911 -3.86828208 -8.55958271 -3.97900462
  0.0460500009  7.94049692 -2.70944643 -6.24167252 -1.88111818
  0.0478920005  15.6091833 -4.03439522  15.2843246  0.823322833
  0.0497340001 -0.50413841  6.23197889  16.4984188 -1.7711755
  0.0515759997 -3.04660916  2.03762674 -4.2545929 -12.5896873
  0.0534179993 -11.4417162  1.48490572  4.19049597 -7.95264816
  0.0552599989 -7.40513039  3.19646239 -19.709074 -12.4789972
  0.0571019985 -10.0053844 -1.99160123  1.5407064  6.61887407
  0.0589440018  21.5196018 -6.62793255  1.48609316 -22.5795155
  0.0607860014  14.1811066 -11.2642641  28.4755096 -7.95264816
  0.062628001  6.56194925  7.7774229  5.07375956  1.26458955
  0.0644700006  6.17397499 -0.00516709359 -16.5079021  10.2619419
  0.0663120002 -3.92987013  0.712678194 -0.997756541  1.54056811
  0.0681539997 -19.4488487 -4.75224018 -7.40115261  18.6512432
  0.0699959993  13.7931328  1.09928632  6.39812899  4.57633305
  0.0718379989 -8.51127052  11.0344229 -7.0146594  11.0898781
  0.0736799985  12.1917057  3.08572054 -14.4105453 -16.4533882
  0.0755219981  17.491272  8.77113438 -6.1870594 -6.40746689
  0.0773639977  6.89214039 -5.35934353  1.65098298 -9.00196552
  0.0792059973  11.308445 -4.58612728  8.49548531  15.1188669
  0.0810479969  7.94049692  11.972764 -13.637558  2.03718019
  0.0828899965  5.12561846  5.95611286 -6.68277931 -17.6672459
  0.0847320035  8.04780865  3.80356574  9.04686832 -9.49857712
  0.0865740031  2.25295663  19.9204769  0.547166467  6.95019817
  0.0884160027 -11.9287472  7.9435358  8.2192688  5.40426922
  0.0902580023  23.4512196  11.8066511 -3.53726959 -4.86228609
