Total Power only
 Time (s)               Data...
  0.00127375498  0.0741435885
  0.00254750997  0.0965743512
  0.00382126495  0.0945906788
  0.00509501994  0.0982986167
  0.00636877492  0.108384833
  0.0076425299  0.109620817
  0.00891628489  0.0950942263
  0.0101900399  0.0716868863
  0.0114637949  0.0813000724
  0.0127375498  0.0975509286
  0.0140113048  0.105439842
  0.0152850598  0.112825207
  0.0165588148  0.100999467
  0.0178325698  0.118989855
  0.0191063248  0.0960708037
  0.0203800797  0.0963149443
  0.0216538347  0.0936141014
  0.0229275897  0.114305332
  0.0242013447  0.084489204
  0.0254750997  0.0891737267
  0.0267488547  0.0827649385
  0.0280226097  0.0716868863
  0.0292963646  0.0618295558
  0.0305701196  0.0689707771
  0.0318438746  0.0687266365
  0.0331176296  0.0544441901
  0.0343913846  0.0509956516
  0.0356651396  0.0467994213
  0.0369388945  0.0362096578
  0.0382126495  0.0270847641
  0.0394864045  0.0431067385
  0.0407601595  0.0601052865
  0.0420339145  0.0785839632
  0.0433076695  0.0867170244
  0.0445814244  0.100511178
  0.0458551794  0.0835126266
  0.0471289344  0.0699626133
  0.0484026894  0.0628213957
  0.0496764444  0.0628213957
  0.0509501994  0.0546883345
  0.0522239543  0.0650339499
  0.0534977093  0.0803082287
  0.0547714643  0.083268486
  0.0560452193  0.0726634637
  0.0573189743  0.0793163925
  0.0585927293  0.0687266365
  0.0598664843  0.0509956516
  0.0611402392  0.044342719
  0.0624139942  0.0514839403
  0.0636877492  0.0421149023
  0.0649615079  0.0492713824
  0.0662352592  0.0527199209
  0.0675090179  0.0470435657
  0.0687827691  0.026352331
  0.0700565279  0.020935379
  0.0713302791  0.0354619659
  0.0726040378  0.0337376967
  0.0738777891  0.0320134275
  0.0751515478  0.0615854114
  0.076425299  0.088685438
  0.0776990578  0.0598611422
  0.078972809  0.0657663867
  0.0802465677  0.0684824884
  0.081520319  0.0630655363
  0.0827940777  0.0674906522
  0.084067829  0.0906538516
  0.0853415877  0.101747155
  0.0866153389  0.0950942263
  0.0878890976  0.0822766498
  0.0891628489  0.0504921041
  0.0904366076  0.0310368501
  0.0917103589  0.0194552522
  0.0929841176  0.0349736772
  0.0942578688  0.0502479598
  0.0955316275  0.0610971227
  0.0968053788  0.0793163925
  0.0980791375  0.0928664058
  0.0993528888  0.0817883611
  0.100626647  0.0785839632
  0.101900399  0.074647136
  0.103174157  0.0670023635
  0.104447909  0.0566567481
  0.105721667  0.0514839403
  0.106995419  0.0637979731
  0.108269177  0.0817883611
  0.109542929  0.10026703
  0.110816687  0.126375213
  0.112090439  0.15913634
  0.113364197  0.168749526
  0.114637949  0.172457471
  0.115911707  0.18008697
  0.117185459  0.161364153
  0.118459217  0.158648044
  0.119732969  0.148058295
  0.121006727  0.136720836
  0.122280478  0.145586327
  0.123554237  0.177874416
  0.124827988  0.222461283
  0.126101747  0.291447312
  0.127375498  0.420035094
  0.12864925  0.553826213
  0.129923016  0.722575724
  0.131196767  0.869428575
  0.132470518  0.97608912
  0.13374427  1.
  0.135018036  0.963530958
  0.136291787  0.857099235
  0.137565538  0.729488075
  0.13883929  0.616891742
  0.140113056  0.499137878
  0.141386807  0.419058532
  0.142660558  0.343419552
  0.143934309  0.276173025
  0.145208076  0.20891127
  0.146481827  0.170977339
  0.147755578  0.132036313
  0.149029329  0.106172271
  0.150303096  0.0953383669
  0.151576847  0.0837567747
  0.152850598  0.10026703
  0.154124349  0.112581067
  0.155398116  0.126131073
  0.156671867  0.149782553
  0.157945618  0.170977339
  0.159219369  0.156191349
  0.160493135  0.134019986
  0.161766887  0.1300679
  0.163040638  0.102967881
  0.164314389  0.0859693289
  0.165588155  0.0748912767
  0.166861907  0.0650339499
  0.168135658  0.0300450139
  0.169409409  0.0275883116
  0.170683175  0.0268406197
  0.171956927  0.0366979465
  0.173230678  0.051972229
  0.174504429  0.070450902
  0.175778195  0.055924315
  0.177051947  0.044342719
  0.178325698  0.021667812
  0.179599449  0.0164950024
  0.180873215  0.0100862132
  0.182146966  0.
  0.183420718  0.
  0.184694469  0.0128023196
  0.185968235  0.0145265888
  0.187241986  0.0221713595
  0.188515738  0.0411383249
  0.189789489  0.0643015206
  0.191063255  0.086213477
  0.192337006  0.106919967
  0.193610758  0.11480888
  0.194884509  0.10864424
  0.196158275  0.100511178
  0.197432026  0.10592813
  0.198705778  0.0916456878
  0.199979529  0.0916456878
  0.201253295  0.103959717
  0.202527046  0.10592813
  0.203800797  0.070450902
  0.205074549  0.0389257632
  0.206348315  0.028564889
  0.207622066  0.0386663601
  0.208895817  0.0376897827
  0.210169569  0.0539406426
  0.211443335  0.0958266556
  0.212717086  0.117006183
  0.213990837  0.124162659
  0.215264589  0.129335463
  0.216538355  0.13302815
  0.217812106  0.112581067
  0.219085857  0.0849927515
  0.220359609  0.0655222386
  0.221633375  0.0536964983
  0.222907126  0.0334935524
  0.224180877  0.0273441672
  0.225454628  0.0224155039
  0.226728395  0.0315251388
  0.228002146  0.0433508828
  0.229275897  0.084489204
  0.230549663  0.110124364
  0.231823415  0.139436945
  0.233097166  0.137712672
  0.234370917  0.125139236
  0.235644683  0.0914015397
  0.236918435  0.0687266365
  0.238192186  0.0435950272
  0.239465937  0.0408941805
