Stokes I Q U V
 Time (s)               Data...
  0.0032279999 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0064559998 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.00968400016 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0129119996 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0161400009 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0193680003 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0225959998 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0258239992 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0290520005 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0322800018 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0355079994 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0387360007 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0419639982 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0451919995 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0484200008 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0516479984 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0548759997 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.058104001 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0613319986 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0645600036 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0677879974 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0710159987 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.074244 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0774720013 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0807000026 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0839279965 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0871559978 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.090383999 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0936120003 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.0968400016 -4.06494946E-05 -4.40965186E-06 -3.92235643E-06 -4.22881021E-06
  0.100068003 -0.00757801393  0.000490288192 -0.0192339011 -0.0124026053
  0.103295997  0.0177944731 -0.0107123163 -0.00845968723  0.0354846232
  0.106523998 -0.00452009216 -0.0168270115  0.0120898355 -0.0351780355
  0.109751999  0.00665372051  0.0320243984  0.00589497015 -0.0322366618
  0.112980001 -0.0252313148 -0.0164301023  0.0147700291 -0.00957832951
  0.116208002  0.0213482752 -0.051524885  0.0135532534  0.000773631968
  0.119436003 -0.037330769 -0.0203617997 -0.0195298735  0.0149647128
  0.122663997  0.00923229195 -0.0270028301 -0.00655642059  0.00375961373
  0.125891998  0.0181415901 -0.0185670815 -0.00986144412 -0.00334429066
  0.129120007 -0.000255530496  0.0128692379 -0.00641665561 -0.00414724369
  0.132348001  0.00452143932  0.015259319  0.0359895974  0.00433394825
  0.135575995 -0.0369340666 -0.0192170925 -0.0628076047  0.0349158645
  0.138804004  0.0104554612 -0.0280813873  0.0155592887 -0.0391649194
  0.142031997  0.0105215786 -0.0334770456 -0.0357549116 -0.00421694433
  0.145260006  0.0196788143  0.013332298  0.00850528199 -0.0104844393
  0.148488 -0.00795818772 -0.0349640138 -0.0279157553 -0.0031853728
  0.151715994 -0.00886730012 -0.0476622172  0.0226996206  0.00118347257
  0.154944003  0.0130340336  0.016349379 -0.0234802812  0.0244997796
  0.158171996 -0.0178923029 -0.0382111892  0.0393398404 -0.018575307
  0.161400005 -0.0249172579 -0.0102492562 -0.0220086407  0.0177889876
  0.164627999  0.0638451278 -0.00983796641  0.000744229881  0.0189627502
  0.167855993 -0.0149335563 -0.0234766714 -0.0386077538  0.0792650804
  0.171084002  0.00855459087 -0.00840564445  0.0256593432 -0.00841850787
  0.174311996 -0.0168013684 -0.0194932036 -0.0263660122  0.044478815
